apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Доступні нові {} версії для наступних додатків
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Click on a file to select it.,"Клацніть файл, щоб вибрати його."
DocType: Note Seen By,Note Seen By,Примітка побачених
apps/frappe/frappe/utils/password_strength.py,Try to use a longer keyboard pattern with more turns,Спробуйте використовувати більш довгий шаблон клавіатури з великою кількістю витків
,LeaderBoard,LEADERBOARD
DocType: DocType,Default Sort Order,Порядок сортування за замовчуванням
DocType: Address,Rajasthan,Раджастхан
DocType: Email Template,Email Reply Help,Надіслати відповідь довідку
apps/frappe/frappe/core/doctype/report/report.js,Report Builder reports are managed directly by the report builder. Nothing to do.,Звіти конструктора звітів управляються безпосередньо конструктором звітів. Не потрібно нічого робити.
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please verify your Email Address,"Будь ласка, підтвердіть свою адресу електронної пошти"
apps/frappe/frappe/model/document.py,none of,Жоден з
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Add Fields,Додати поля
apps/frappe/frappe/public/js/frappe/views/communication.js,Send Me A Copy,Надіслати мені копію
DocType: Dropbox Settings,App Secret Key,App Secret Key
DocType: Webhook,on_submit,on_submit
apps/frappe/frappe/config/website.py,Web Site,Веб-сайт
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0} cannot be set for Single types,{0} не може бути встановлений для Окремих типів
DocType: Data Import,Data Import,Імпорт даних
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Configure Chart,Налаштувати діаграму
apps/frappe/frappe/public/js/frappe/form/sidebar/form_viewers.js,{0} are currently viewing this document,{0} в даний час переглядає цей документ
DocType: ToDo,Assigned By Full Name,Присвоюється Повне ім&#39;я
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,{0} updated,{0} оновлений
apps/frappe/frappe/core/doctype/doctype/doctype.py,Report cannot be set for Single types,Звіт не може бути встановлений на окремі типи
apps/frappe/frappe/public/js/frappe/list/list_view.js,Share URL,Надіслати URL-адресу
DocType: System Settings,Allow Consecutive Login Attempts ,Дозволити послідовні вхідні спроби
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,An error occured during the payment process. Please contact us.,"Під час здійснення платежу сталася помилка. Будь ласка, зв&#39;яжіться з нами."
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} days ago,{0} днів тому
DocType: Email Account,Awaiting Password,очікування пароля
DocType: Address,Address Line 1,Адресний рядок 1
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not Descendants Of,Не нащадки
DocType: Contact,Company Name,Назва компанії
DocType: Custom DocPerm,Role,Роль
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Settings...,Налаштування ...
apps/frappe/frappe/templates/emails/delete_data_confirmation.html, to your browser,у ваш браузер
apps/frappe/frappe/utils/data.py,Cent,Цент
,Recorder,Диктофон
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Compose Email,Написати на e-mail
apps/frappe/frappe/config/settings.py,"States for workflow (e.g. Draft, Approved, Cancelled).","Стани для робочого процесу (наприклад, Чернетка, Затверджений, Скасований)."
DocType: Print Settings,Allow Print for Draft,Дозволити друк чернеток
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Set Quantity,Встановити кількість
apps/frappe/frappe/public/js/frappe/form/form.js,Submit this document to confirm,Проведіть цей документ для підтвердження
DocType: Contact,Unsubscribed,Підписка скасована
apps/frappe/frappe/config/users_and_permissions.py,Set custom roles for page and report,Набір для користувача ролей для сторінки і звіту
DocType: Braintree Settings,Merchant ID,Ідентифікатор продавця
apps/frappe/frappe/public/js/frappe/utils/rating_icons.html,Rating: ,оцінка:
DocType: Address,Dadra and Nagar Haveli,Dadra і Нагархавелі
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Attach Your Picture,Долучіть свою фотографію
apps/frappe/frappe/core/doctype/version/version_view.html,Row Values Changed,Значення рядків Змінені
DocType: Workflow State,Stop,Стоп
DocType: Footer Item,Link to the page you want to open. Leave blank if you want to make it a group parent.,"Посилання на сторінку ви хочете відкрити. Залиште порожнім, якщо ви хочете, щоб зробити це група з батьків."
DocType: DocType,Is Single,Самотній
apps/frappe/frappe/core/doctype/user/user.py,Sign Up is disabled,Реєстрація відключена
apps/frappe/frappe/email/queue.py,{0} has left the conversation in {1} {2},{0} залишив розмову в {1} {2}
DocType: Access Log,Show Document,Показати документ
DocType: Blogger,User ID of a Blogger,Ідентифікатор користувача в Blogger
apps/frappe/frappe/core/doctype/user/user.py,There should remain at least one System Manager,Там повинно залишатися принаймні один диспетчер
DocType: GCalendar Account,Authorization Code,код авторизації
DocType: PayPal Settings,Mention transaction completion page URL,Згадка угода завершення URL сторінки
DocType: Help Article,Expert,експерт
DocType: Workflow State,circle-arrow-right,Круг-стрілка направо
DocType: Role Profile,Role Profile,Роль профілю
apps/frappe/frappe/permissions.py,Document Type is not importable,Тип документа не можна імпортувати
