apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Uued {} järgmised rakendused on saadaval
apps/frappe/frappe/email/receive.py,Invalid User Name or Support Password. Please rectify and try again.,Vale kasutajanimi või Support Password. Palun paranda ja proovige uuesti.
DocType: Email Account,Yahoo Mail,Yahoo Mail
apps/frappe/frappe/email/doctype/notification/notification.py,Error in Notification,Viga teatises
DocType: Access Log,Log Data,Logi andmed
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Madam,madam
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Criticize,Kritiseeri
apps/frappe/frappe/desk/page/activity/activity_row.html,Updated {0}: {1},Uuendatud {0} {1}
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Master,kapten
DocType: DocType,User Cannot Create,Kasutaja ei saa luua
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Successfully Done,Edukalt tehtud
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox access is approved!,Dropbox juurdepääs on heaks!
DocType: Customize Form,Enter Form Type,Sisesta vorm Type
DocType: Google Drive,Authorize Google Drive Access,Google Drive&#39;i juurdepääsu volitamine
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Missing parameter Kanban Board Name,Puudub parameeter Kanbani juhatuse nimi
apps/frappe/frappe/public/js/frappe/list/list_sidebar_stat.html,No records tagged.,No arvestust märgistatud.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Remove Field,Eemalda Field
apps/frappe/frappe/public/js/frappe/request.js,You are not connected to Internet. Retry after sometime.,Te pole Internetiga ühendatud. Uuesti proovige pärast mõnda aega.
apps/frappe/frappe/public/js/frappe/form/form.js,"Allowing DocType, DocType. Be careful!","Lubades DocType, DocType. Ole ettevaatlik!"
apps/frappe/frappe/config/core.py,"Customized Formats for Printing, Email","Kohandatud Vormid trükkimine, e-post"
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Sum of {0},{0} summa
apps/frappe/frappe/public/js/frappe/desk.js,Updated To New Version,"Ajakohastada, et uus versioon"
DocType: Custom Field,Depends On,Oleneb
DocType: Kanban Board Column,Green,Green
DocType: Custom DocPerm,Additional Permissions,Täiendav reeglid
DocType: Email Account,Always use Account's Email Address as Sender,Kasutage alati meiliaadressile saatja kujul
apps/frappe/frappe/templates/includes/comments/comments.html,Login to comment,Sisse kommenteerimiseks
apps/frappe/frappe/core/doctype/data_import/importer.py,Start entering data below this line,Alusta andmete sisestamisel allpool seda joont
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,changed values for {0},Muutunud väärtused {0}
apps/frappe/frappe/email/doctype/email_account/email_account.py,"Email ID must be unique, Email Account already exists \
				for {0}","E-posti ID peab olema unikaalne, e-posti konto on juba olemas \ {0}"
DocType: Workflow State,retweet,retweet
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Customize...,Kohanda ...
DocType: Print Format,Align Labels to the Right,Joondage sildid paremale
DocType: Assignment Rule,Disabled,Invaliidistunud
DocType: File,Uploaded To Dropbox,Dropboxile üleslaaditud
DocType: Workflow State,eye-close,silmade lähedal
apps/frappe/frappe/integrations/doctype/google_settings/google_settings.js,"For more information, {0}.",Lisateabe saamiseks {0}.
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,Repeats {0},Kordub {0}
DocType: OAuth Provider Settings,OAuth Provider Settings,OAuth Provider seaded
DocType: Review Level,Review Points,Ülevaatamispunktid
DocType: Workflow Document State,Workflow Action is not created for optional states,Töövoo toiming pole valikuliste olekute jaoks loodud
DocType: Address,City/Town,City / Town
DocType: Data Migration Connector,Connector Name,Ühendusnimi
DocType: Address,Is Your Company Address,Kas teie firma Aadress
DocType: Energy Point Log,Social,Sotsiaalne
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not create Calendar for {0}, error code {1}.","Google&#39;i kalender - saidi {0} jaoks ei saanud kalendrit luua, veakood {1}."
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Editing Row,Toimetajad Row
DocType: Workflow Action Master,Workflow Action Master,Töövoo Action Master
DocType: Custom Field,Field Type,Field Type
apps/frappe/frappe/utils/data.py,only.,ainult.
DocType: Route History,Route History,Marsruudi ajalugu
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Give Review Points,Andke ülevaatuspunkte
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Calendar - Could not insert contact in Google Contacts {0}, error code {1}.","Google&#39;i kalender - kontakti ei saanud Google&#39;i kontaktidesse {0} sisestada, veakood {1}."
apps/frappe/frappe/core/doctype/user/user.py,OTP secret can only be reset by the Administrator.,OTP-salasõna võib administraator taastada.
apps/frappe/frappe/utils/password_strength.py,Avoid years that are associated with you.,"Vältida aastat, mis on seotud teid."
apps/frappe/frappe/config/users_and_permissions.py,Restrict user for specific document,Kasutaja piiramine konkreetse dokumendi jaoks
DocType: GSuite Templates,GSuite Templates,GSuite Templates
apps/frappe/frappe/utils/goal.py,Goal,Eesmärk
apps/frappe/frappe/email/receive.py,Invalid Mail Server. Please rectify and try again.,Vale Mail Server. Palun paranda ja proovige uuesti.
DocType: DocField,"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","Lingid, sisestage DocType areaali. Sest Vali sisestage nimekiri Valikud, iga uue liini."
DocType: Workflow State,film,film
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Sync Calendar,Sünkrooni kalender
apps/frappe/frappe/model/db_query.py,No permission to read {0},Ei luba lugeda {0}
apps/frappe/frappe/config/desktop.py,Tools,Töövahendid
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Include indentation,Kaasa taane
apps/frappe/frappe/utils/password_strength.py,Avoid recent years.,Vältida viimastel aastatel.
apps/frappe/frappe/templates/includes/login/login.js,Verification,Kontrollimine
apps/frappe/frappe/utils/nestedset.py,Multiple root nodes not allowed.,Mitu root sõlmed ei ole lubatud.
DocType: Note,"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","Kui see on lubatud, siis teavitatakse iga kord, kui nad sisse logida. Kui ei ole lubatud, saavad ainult teatatakse üks kord."
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid {0} condition,Kehtetu {0} tingimus
DocType: OAuth Client,"If checked, users will not see the Confirm Access dialog.","Kui see on lubatud, siis kasutaja ei näe Kinnita Access dialoogi."
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,{0} record deleted,{0} kirje kustutatud
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,"tag name..., e.g. #tag","sildi nimi ..., nt #tag"
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Keyboard Shortcuts,Klaviatuuri otseteed
DocType: Post,Comments,Kommentaarid
apps/frappe/frappe/public/js/frappe/dom.js,Confirm,Kinnita
apps/frappe/frappe/public/js/frappe/desk.js,Authenticating...,Autentimine ...
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Collapse All,Sulge kõik
apps/frappe/frappe/www/login.html,Forgot Password?,Unustasid Salasõna?
DocType: System Settings,yyyy-mm-dd,aaaa-kk-pp
apps/frappe/frappe/desk/report/todo/todo.py,ID,ID
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Server Error,Server Error
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,See all past reports.,Vaadake kõiki varasemaid teateid.
apps/frappe/frappe/email/doctype/email_account/email_account.py,Login Id is required,Logi sisse Id on vajalik
DocType: Website Slideshow,Website Slideshow,Koduleht Slideshow
apps/frappe/frappe/core/page/dashboard/dashboard.js,No Data,Andmeid ei ole
DocType: Website Settings,"Link that is the website home page. Standard Links (index, login, products, blog, about, contact)","Link, mis on veebilehel kodulehekülg. Standard Links (indeks, login, tooteid, blogi, umbes, kontaktandmed)"
apps/frappe/frappe/email/doctype/email_account/email_account.py,Authentication failed while receiving emails from Email Account {0}. Message from server: {1},Autentimine nurjus saamise ajal kirju Post konto {0}. Sõnum server: {1}
DocType: User,Banner Image,Banner Image
DocType: Custom Field,Custom Field,Custom Field
apps/frappe/frappe/email/doctype/notification/notification.py,Please specify which date field must be checked,"Palun täpsustage, mis kuupäeval valdkonnas tuleb kontrollida"
DocType: Custom DocPerm,Set User Permissions,Set User reeglid
DocType: Email Account,Email Account Name,Post konto nimi
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Something went wrong while generating dropbox access token. Please check error log for more details.,Midagi läks valesti teeniva edastuskasti juurdepääsuluba. Palun kontrollige tõrkelogile rohkem üksikasju.
DocType: File,old_parent,old_parent
apps/frappe/frappe/config/desk.py,"Newsletters to contacts, leads.","Uudiskirju kontaktid, viib."
DocType: Email Account,"e.g. ""Support"", ""Sales"", ""Jerry Yang""","nt &quot;Support&quot;, &quot;Müük&quot;, &quot;Jerry Yang&quot;"
apps/frappe/frappe/twofactor.py,Incorrect Verification code,Vale kinnituskood
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts Integration is disabled.,Google&#39;i kontaktide integreerimine on keelatud.
DocType: Assignment Rule,Description,Kirjeldus
DocType: Print Settings,Repeat Header and Footer in PDF,Korda Päis ja jalus PDF
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Failure,Rike
DocType: Address Template,Is Default,Kas Vaikimisi
DocType: Data Migration Connector,Connector Type,Pistiku tüüp
apps/frappe/frappe/desk/doctype/kanban_board/kanban_board.py,Column Name cannot be empty,Veerg nimi ei saa olla tühi
apps/frappe/frappe/email/doctype/email_account/email_account.py,Error while connecting to email account {0},E-posti kontoga ühendamise viga {0}
DocType: Workflow State,fast-forward,kiiresti edasi
DocType: Communication,Communication,Side
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,"Check columns to select, drag to set order.","Saate sambad valida, lohistamine järjekorras."
apps/frappe/frappe/templates/emails/new_message.html,Login and view in Browser,Sisselogimine ja vaatamine brauseris
apps/frappe/frappe/core/doctype/page/page.js,Go to {0} Page,Minge lehele {0}
DocType: LDAP Settings,Password for Base DN,Salasõna Base DN
apps/frappe/frappe/core/doctype/version/version_view.html,Table Field,Tabel Field
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Columns based on,Veergude
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Importing {0} of {1}, {2}","{0} {1}, {2} importimine"
DocType: Workflow State,move,käik
apps/frappe/frappe/model/document.py,Action Failed,Action ebaõnnestus
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For User,Kasutaja ei ole
DocType: View Log,View log,Vaata logi
DocType: Address,Assam,Assam
apps/frappe/frappe/public/js/frappe/file_uploader/WebLink.vue,← Back to upload files,← Tagasi failide üleslaadimise juurde
apps/frappe/frappe/email/doctype/email_domain/email_domain.py,Outgoing email account not correct,Väljuv e-posti konto ei ole õige
DocType: Transaction Log,Chaining Hash,Chaining Hash
apps/frappe/frappe/contacts/doctype/contact/contact.py,Please set Email Address,Palun määra e-posti aadress
DocType: User,"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop","Kui kasutajal on roll kontrollida, siis kasutaja saab &quot;System User&quot;. &quot;Süsteem Kasutaja&quot; on juurdepääs töölauale"
DocType: System Settings,Date and Number Format,Kuupäev ja Arvuvorming
apps/frappe/frappe/model/document.py,one of,üks
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; Customize Form,Seadistamine&gt; Vormi kohandamine
apps/frappe/frappe/public/js/frappe/desk.js,Checking one moment,Kontroll üks hetk
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Show Tags,Näita Sildid
DocType: DocField,HTML Editor,HTML-redaktor
DocType: System Settings,"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","Kui ranged kasutaja loata kontrollitakse ja kasutaja loata on defineeritud DocType jaoks kasutaja, siis kõik dokumendid, kus väärtus link on tühi, ei näidata selle kasutaja"
DocType: Address,Billing,Arved
DocType: Email Queue,Not Sent,Ei Saadetud
DocType: Web Form,Actions,Actions
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; User,Seadistamine&gt; Kasutaja
DocType: Workflow State,align-justify,"viia, õigustada"
DocType: User,Middle Name (Optional),Lähis nimi (valikuline)
apps/frappe/frappe/public/js/frappe/request.js,Not Permitted,Ei ole lubatud
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,No Google Calendar Event to sync.,Sünkroonimiseks pole ühtegi Google&#39;i kalendri sündmust.
apps/frappe/frappe/public/js/frappe/ui/field_group.js,Following fields have missing values:,Pärast väljad on kadunud väärtusi:
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,via automatic rule {0} on {1},automaatse reegli {0} kaudu {1}
apps/frappe/frappe/core/report/transaction_log_report/transaction_log_report.py,First Transaction,Esimene tehing
apps/frappe/frappe/app.py,You do not have enough permissions to complete the action,"Sa ei ole piisavalt õigusi, et lõpetada tegevus"
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Single DocTypes cannot be customized.,Üksikuid DocTypes ei saa kohandada.
DocType: User,Document Follow,Dokumendi järgimine
apps/frappe/frappe/public/js/frappe/form/link_selector.js,No Results,Tulemused puuduvad
DocType: System Settings,Security,Turvalisus
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Scheduled to send to {0} recipients,Planeeritud saata {0} saajad
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Cut,Lõika
apps/frappe/frappe/model/rename_doc.py,renamed from {0} to {1},ümber alates {0} kuni {1}
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} of {1} ({2} rows with children),{0} {1} -st ({2} rida lastega)
DocType: Currency,**Currency** Master,** Valuuta ** Master
DocType: Email Account,No of emails remaining to be synced,Ei kirju jäänud sünkroonida
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Please save the document before assignment,Palun dokumendi salvestada enne loovutamise
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Click here to post bugs and suggestions,Klõpsake siin vigu ja soovitusi postitamiseks
