apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Quyidagi ilovalar uchun yangi {} versiyalar mavjud
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You gained {0} points,Siz {0} ball to'pladingiz
DocType: Address,Uttar Pradesh,Uttar Pradesh
apps/frappe/frappe/www/confirm_workflow_action.html,Note:,Eslatma:
DocType: Address,Pondicherry,Pondicherry
DocType: Data Import,Import Status,Import holati
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Scheduled to send to {0},{0} ga yuborish rejalashtirilgan
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Page Shortcuts,Sahifa yorliqlari
DocType: Kanban Board Column,Indicator,Ko'rsatkich
DocType: DocShare,Everyone,Har kim
DocType: Workflow State,backward,orqaga qarab
apps/frappe/frappe/core/doctype/doctype/doctype.py,"{0}: Only one rule allowed with the same Role, Level and {1}","{0}: Faqat bitta qoida bir xil roli, darajasi va {1}"
DocType: Email Queue,Add Unsubscribe Link,Obunani bekor qilish havolasini qo'shish
apps/frappe/frappe/templates/includes/comments/comments.html,No comments yet. Start a new discussion.,Hech qanday izoh yo'q. Yangi suhbatni boshlang.
DocType: Workflow State,share,ulush
apps/frappe/frappe/config/settings.py,Set numbering series for transactions.,Jurnallarni raqamlash seriyasini o'rnatish.
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Configure Charts,Grafiklarni sozlash
DocType: User,Last IP,Oxirgi IP
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Please add a subject to your email,"Iltimos, e-pochtangizga mavzu qo'shing"
apps/frappe/frappe/share.py,A new document {0} has been shared by with you {1}.,{0} yangi hujjat siz bilan {1} baham ko'rdi.
DocType: Data Migration Connector,Data Migration Connector,Ma'lumotlarni uzatish ulagichi
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} reverted {1},{0} qaytarildi {1}
DocType: Email Account,Track Email Status,Elektron pochta holatini kuzating
DocType: Note,Notify Users On Every Login,Foydalanuvchilarni har bir kirishda xabardor qiling
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Cannot match column {0} with any field,{0} ustunini biron bir maydon bilan moslab bo'lmadi
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records.,{0} yozuvlari muvaffaqiyatli yangilandi.
DocType: PayPal Settings,API Password,API Password
apps/frappe/frappe/data_migration/doctype/data_migration_connector/data_migration_connector.py,Enter python module or select connector type,Python modulini kiriting yoki ulagichning turini tanlang
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Fieldname not set for Custom Field,Fieldname maxsus maydonchaga o'rnatilmagan
apps/frappe/frappe/public/js/frappe/model/model.js,Last Updated By,Yangilandi
apps/frappe/frappe/email/doctype/email_group/email_group.js,View Subscribers,Abonentlarni ko'rish
apps/frappe/frappe/public/js/frappe/form/print.js,"PDF printing via ""Raw Print"" is not yet supported. Please remove the printer mapping in Printer Settings and try again.",&quot;Raw Print&quot; orqali PDF bosib chiqarish hali qo'llab-quvvatlanmaydi. Printer sozlamalarida printerlar xaritasini olib tashlang va qaytadan urining.
DocType: Webhook,after_insert,after_insert
apps/frappe/frappe/core/doctype/file/file.py,Cannot delete file as it belongs to {0} {1} for which you do not have permissions,"Faylni o'chirib bo'lmaydi, chunki u sizga ruxsat yo'q {0} {1} ga tegishli"
DocType: Website Theme,Custom JS,Custom JS
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Ms,Xonim
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Background Color,Fon rangi
apps/frappe/frappe/public/js/frappe/views/communication.js,There were errors while sending email. Please try again.,"E-pochtani yuborishda xatolik yuz berdi. Iltimos, yana bir bor urinib ko'ring."
DocType: Portal Settings,Portal Settings,Portal sozlamalari
DocType: Review Level,Level Name,Daraja nomi
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js,Cannot update {0},{0} yangilanib bo'lmadi
DocType: Data Migration Mapping,Mapping,Mapping
DocType: Web Page,0 is highest,0 eng yuqori
apps/frappe/frappe/public/js/frappe/microtemplate.js,Please enable pop-ups in your browser,"Iltimos, brauzeringizda qalqib chiquvchi oynalarni yoqing"
apps/frappe/frappe/core/doctype/communication/communication.js,Are you sure you want to relink this communication to {0}?,Ushbu muloqotni {0} ga qayta tiklashni xohlaysizmi?
DocType: Print Settings,Server IP,Server IPsi
DocType: Email Queue,Attachments,Qo'shimchalar
apps/frappe/frappe/website/doctype/web_form/web_form.py,You don't have the permissions to access this document,Ushbu hujjatga kirish uchun sizda ruxsat yo'q
DocType: Language,Language Name,Til nomi
DocType: Email Group Member,Email Group Member,E-pochta guruhi a'zosi
apps/frappe/frappe/auth.py,Your account has been locked and will resume after {0} seconds,Hisobingiz qulflangan va {0} sekunddan so'ng davom etadi
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,User Permissions are used to limit users to specific records.,Foydalanuvchi ruxsati foydalanuvchilarni muayyan yozuvlarga cheklash uchun ishlatiladi.
DocType: Notification,Value Changed,Qiymati o'zgargan
apps/frappe/frappe/model/base_document.py,Duplicate name {0} {1},Duplicate name {0} {1}
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Retry,Qayta urin
DocType: Contact Phone,Number,Raqam
DocType: Web Form Field,Web Form Field,Veb formasi maydoni
apps/frappe/frappe/templates/emails/new_message.html,You have a new message from: ,Sizda yangi xabaringiz bor:
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_field.html,Edit HTML,HTMLni tahrirlash
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Redirect URL,"Iltimos, yo'naltirish URL manzilini kiriting"
apps/frappe/frappe/core/doctype/language/language.py,"{0} must begin and end with a letter and can only contain letters,
				hyphen or underscore.","{0} harf bilan boshlanib, tugashi kerak va faqat harflar, defis yoki pastki chiziqlardan iborat bo'lishi mumkin."
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Restore Original Permissions,Asl ruxsatlarni tiklash
DocType: Address,Shop,Do'kon
DocType: DocField,Button,Tugma
apps/frappe/frappe/printing/doctype/print_format/print_format.py,{0} is now default print format for {1} doctype,{0} endi {1} doctype uchun odatiy chop formati
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.js,Archived Columns,Arxivlangan ustunlar
DocType: Email Account,Default Outgoing,Standart Chiqish
DocType: Workflow State,play,o'ynash
apps/frappe/frappe/templates/emails/new_user.html,Click on the link below to complete your registration and set a new password,Ro'yxatdan o'tishni yakunlash va yangi parolni o'rnatish uchun quyidagi linkni bosing
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Did not add,Qo'shilmadi
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Accounts Assigned,E-pochta hisoblari tayinlangan emas
DocType: S3 Backup Settings,eu-west-2,eu-g'arbiy-2
DocType: Contact Us Settings,Contact Us Settings,Biz bilan bog'laning
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Searching ...,Qidirilmoqda ...
DocType: Workflow State,text-width,matn kengligi
apps/frappe/frappe/public/js/frappe/form/form.js,Maximum Attachment Limit for this record reached.,Ushbu yozuv uchun maksimal qo'shimcha cheklovga yetdi.
apps/frappe/frappe/public/js/frappe/file_uploader/FileBrowser.vue,Search by filename or extension,Fayl nomi yoki kengaytmasi bo'yicha qidirish
DocType: Notification,View Properties (via Customize Form),Xususiyatlarni ko'rish (moslashuv shakli orqali)
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Click on a file to select it.,Faylni tanlash uchun uni bosing.
DocType: Note Seen By,Note Seen By,Eslatmalar
apps/frappe/frappe/utils/password_strength.py,Try to use a longer keyboard pattern with more turns,Ko'proq navbatlar bilan ko'proq klaviatura naqshidan foydalanishga harakat qiling
,LeaderBoard,LeaderBoard
DocType: DocType,Default Sort Order,Odatiy tartiblash tartibi
DocType: Address,Rajasthan,Rajasthan
DocType: Email Template,Email Reply Help,Elektron pochta orqali javob berish yordami
apps/frappe/frappe/core/doctype/report/report.js,Report Builder reports are managed directly by the report builder. Nothing to do.,Report Builder hisobotlari to'g'ridan-to'g'ri hisobot yaratuvchisi tomonidan boshqariladi. Qiladigan ish yo'q.
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please verify your Email Address,E-pochta manzilingizni tasdiqlang
apps/frappe/frappe/model/document.py,none of,hech kim
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Add Fields,Maydonlarni qo'shish
apps/frappe/frappe/public/js/frappe/views/communication.js,Send Me A Copy,Menga nusxa yuborish
DocType: Dropbox Settings,App Secret Key,Ilova maxfiy kalit
DocType: Webhook,on_submit,on_submit
apps/frappe/frappe/config/website.py,Web Site,Veb-sayt
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0} cannot be set for Single types,{0} bir nechta turlari uchun sozlanmaydi
DocType: Data Import,Data Import,Ma'lumotlarni import qilish
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Configure Chart,Grafikni sozlash
apps/frappe/frappe/public/js/frappe/form/sidebar/form_viewers.js,{0} are currently viewing this document,{0} hozirda ushbu hujjatni tomosha qilmoqda
DocType: ToDo,Assigned By Full Name,To'liq nomi bilan tayinlangan
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,{0} updated,{0} yangilandi
apps/frappe/frappe/core/doctype/doctype/doctype.py,Report cannot be set for Single types,Bir nechta turlari uchun hisobotni sozlab bo'lmaydi
apps/frappe/frappe/public/js/frappe/list/list_view.js,Share URL,URLni ulash
DocType: System Settings,Allow Consecutive Login Attempts ,Harakatlarga kirishga ruxsat berish
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,An error occured during the payment process. Please contact us.,"To'lov jarayonida xatolik yuz berdi. Iltimos, biz bilan bog'laning."
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} days ago,{0} kun oldin
DocType: Email Account,Awaiting Password,Parolni kutish
DocType: Address,Address Line 1,Manzil uchun 1-chi qator
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not Descendants Of,"Of nasllari emas, balki"
DocType: Contact,Company Name,kopmaniya nomi
DocType: Custom DocPerm,Role,Rol
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Settings...,Sozlamalar ...
apps/frappe/frappe/templates/emails/delete_data_confirmation.html, to your browser,brauzeringizga
apps/frappe/frappe/utils/data.py,Cent,Cent
,Recorder,Yozuvchi
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Compose Email,E-pochtani tuzing
apps/frappe/frappe/config/settings.py,"States for workflow (e.g. Draft, Approved, Cancelled).","Ish yuritish uchun davlatlar (masalan, loyiha, ma'qullangan, bekor qilingan)."
DocType: Print Settings,Allow Print for Draft,Taslak uchun chop etishga ruxsat berish
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Set Quantity,Miqdori belgilang
apps/frappe/frappe/public/js/frappe/form/form.js,Submit this document to confirm,Tasdiqlash uchun ushbu hujjatni yuboring
DocType: Contact,Unsubscribed,Obunani bekor qilish
apps/frappe/frappe/config/users_and_permissions.py,Set custom roles for page and report,Sahifa va hisobot uchun maxsus rollarni o'rnating
DocType: Braintree Settings,Merchant ID,Savdo identifikatori
apps/frappe/frappe/public/js/frappe/utils/rating_icons.html,Rating: ,Baholash:
DocType: Address,Dadra and Nagar Haveli,Dadra va Nagar Xavel
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Attach Your Picture,Rasmingizni biriktiring
apps/frappe/frappe/core/doctype/version/version_view.html,Row Values Changed,Satr qiymatlari o'zgartirildi
DocType: Workflow State,Stop,To'xta
DocType: Footer Item,Link to the page you want to open. Leave blank if you want to make it a group parent.,"Ochish kerakli sahifaga havola. Agar guruh ota-onasi bo'lmoqchi bo'lsangiz, bo'sh qoldiring."
DocType: DocType,Is Single,Yagona
apps/frappe/frappe/core/doctype/user/user.py,Sign Up is disabled,Ro'yxatdan o'tish o'chirilgan
apps/frappe/frappe/email/queue.py,{0} has left the conversation in {1} {2},{0} suhbatni {1} {2}
DocType: Access Log,Show Document,Hujjatni ko'rsatish
DocType: Blogger,User ID of a Blogger,Bloggerning foydalanuvchi identifikatori
apps/frappe/frappe/core/doctype/user/user.py,There should remain at least one System Manager,Eng kamida bitta tizim menejeri qolishi kerak
DocType: GCalendar Account,Authorization Code,Avtorizatsiya kodi
DocType: PayPal Settings,Mention transaction completion page URL,Jarayonni yakunlash sahifasining URL manzilini eslang
DocType: Help Article,Expert,Mutaxassis
DocType: Workflow State,circle-arrow-right,aylana-o'q-o'ng
DocType: Role Profile,Role Profile,Rolik profili
apps/frappe/frappe/permissions.py,Document Type is not importable,Hujjat turini import qilib bo‘lmaydi
DocType: LDAP Settings,LDAP Server Url,LDAP Server URL
apps/frappe/frappe/public/js/frappe/form/form.js,Cannot open instance when its {0} is open,"{0} ochiq bo'lsa, misolni ochib bo'lmadi"
apps/frappe/frappe/printing/doctype/letter_head/letter_head.py,Header HTML set from attachment {0},HTML sarlavhasi {0} qo'shimchasidan olingan
apps/frappe/frappe/config/desktop.py,Customization,Shaxsiylashtirish
DocType: LDAP Settings,Organizational Unit for Users,Foydalanuvchilar uchun tashkiliy bo'lim
,Transaction Log Report,Jurnal hisoboti hisoboti
DocType: Custom DocPerm,Custom DocPerm,Maxsus DocPerm
DocType: Newsletter,Send Unsubscribe Link,Obunani bekor qilish havolasini yuboring
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,There are some linked records which needs to be created before we can import your file. Do you want to create the following missing records automatically?,Faylingizni import qilishdan oldin yaratilishi kerak bo'lgan ba'zi bir-biriga bog'langan yozuvlar mavjud. Quyidagi yo'qolgan yozuvlarni avtomatik ravishda yaratmoqchimisiz?
DocType: Access Log,Method,Boshqaruv
DocType: Report,Script Report,Skript haqida hisobot
DocType: OAuth Authorization Code,Scopes,Maydonlar
DocType: About Us Settings,Company Introduction,Kompaniya Kirish
DocType: User,Last Password Reset Date,So'nggi parolni tiklash sanasi
DocType: DocField,Length,Uzunligi
apps/frappe/frappe/config/settings.py,Restore or permanently delete a document.,Hujjatni tiklash yoki butunlay o'chirib tashlash.
apps/frappe/frappe/chat/doctype/chat_profile/chat_profile.py,Chat Profile for User {0} exists.,Foydalanuvchi uchun {0} chat profili mavjud.
apps/frappe/frappe/public/js/frappe/social/components/PostSidebar.vue,Frequently Visited Links,Tez-tez tashrif buyuriladigan havolalar
DocType: Notification,"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","Dinamik mavzuni qo'shish uchun, kabi jinja teglaridan foydalaning <div><pre> <code>{{ doc.name }} Delivered</code> </pre> </div>"
apps/frappe/frappe/desk/search.py,Invalid Search Field {0},Qidiruv joyi {0} noto'g'ri
DocType: User,Modules HTML,HTML modullari
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Allow Google Calendar Access,Google taqvimiga kirishga ruxsat bering
DocType: Assignment Rule,Higher priority rule will be applied first,Avvaliga ustuvorlikning yuqoriroq qoidasi qo'llaniladi
DocType: Email Account,"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""","E-pochtangiz qabul qiluvchi tomonidan ochilgan bo'lsa, uni kuzatib boring. <br> Eslatma: Agar bir nechta alıcıya yuborgan bo'lsangiz, 1 qabul qiluvchi elektron pochtani o'qiysa ham, &quot;Ochilgan&quot;"
apps/frappe/frappe/public/js/frappe/ui/field_group.js,Missing Values Required,Missing qiymatlar kerak
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Allow Google Contacts Access,Google Kontaktlarga kirishga ruxsat bering
DocType: Data Migration Connector,Frappe,Frappe
apps/frappe/frappe/core/doctype/communication/communication_list.js,Mark as Unread,O'qilmagan deb belgilash
