apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Neue {} Versionen für die folgenden Apps sind verfügbar
DocType: OAuth Provider Settings,OAuth Provider Settings,OAuth-Provider-Einstellungen
DocType: Review Level,Review Points,Punkte überprüfen
DocType: Workflow Document State,Workflow Action is not created for optional states,Für optionale Status wird keine Workflow-Aktion erstellt
DocType: Address,City/Town,Ort/ Wohnort
DocType: Data Migration Connector,Connector Name,Verbindungsname
DocType: Address,Is Your Company Address,Ist Ihre Unternehmensadresse
DocType: Energy Point Log,Social,Sozial
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not create Calendar for {0}, error code {1}.","Google Kalender - Kalender für {0}, Fehlercode {1} konnte nicht erstellt werden."
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Editing Row,Zeile bearbeiten
DocType: Workflow Action Master,Workflow Action Master,Stammdaten zu Workflow-Aktionen
DocType: Custom Field,Field Type,Feldtyp
apps/frappe/frappe/utils/data.py,only.,nur.
DocType: Route History,Route History,Verlauf der Route
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Give Review Points,Geben Sie Bewertungspunkte
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Calendar - Could not insert contact in Google Contacts {0}, error code {1}.","Google Kalender - Kontakt konnte nicht in Google-Kontakte {0} eingefügt werden, Fehlercode {1}."
apps/frappe/frappe/core/doctype/user/user.py,OTP secret can only be reset by the Administrator.,OTP-Geheimnis kann nur vom Administrator zurückgesetzt werden.
apps/frappe/frappe/utils/password_strength.py,Avoid years that are associated with you.,"Vermeiden Jahren, die mit Ihnen verbunden sind."
apps/frappe/frappe/config/users_and_permissions.py,Restrict user for specific document,Benutzer für bestimmtes Dokument einschränken
DocType: GSuite Templates,GSuite Templates,GSuite Vorlagen
apps/frappe/frappe/utils/goal.py,Goal,Ziel
apps/frappe/frappe/email/receive.py,Invalid Mail Server. Please rectify and try again.,Ungültiger E-Mail-Server. Bitte Angaben korrigieren und erneut versuchen.
DocType: DocField,"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","Für Verknüpfungen den DocType als Bereich eingeben. Zum Auswählen Liste der Optionen eingeben, jede in einer neuen Zeile."
DocType: Workflow State,film,Film
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Sync Calendar,Kalender synchronisieren
apps/frappe/frappe/model/db_query.py,No permission to read {0},Keine Berechtigung zum Lesen {0}
apps/frappe/frappe/config/desktop.py,Tools,Werkzeuge
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Include indentation,Einrückung einschließen
apps/frappe/frappe/utils/password_strength.py,Avoid recent years.,Die letzten Jahre vermeiden.
apps/frappe/frappe/templates/includes/login/login.js,Verification,Nachprüfung
apps/frappe/frappe/utils/nestedset.py,Multiple root nodes not allowed.,Mehrere Rootknoten sind nicht zulässig.
DocType: Note,"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","Wenn aktiviert, werden die Benutzer jedes Mal benachrichtigt, wenn sie sich anmelden. Wenn nicht aktiviert, werden die Benutzer nur einmal benachrichtigt."
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid {0} condition,Ungültige {0} Bedingung
DocType: OAuth Client,"If checked, users will not see the Confirm Access dialog.","Falls diese Option aktiviert ist, werden die Nutzer nicht den ""Zugriff bestätigen"" Dialog zu sehen."
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,{0} record deleted,{0} Datensatz gelöscht
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,"tag name..., e.g. #tag","Tag Name ..., zB #tag"
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Keyboard Shortcuts,Tastatürkürzel
DocType: Post,Comments,Kommentare
apps/frappe/frappe/public/js/frappe/dom.js,Confirm,Bestätigen
apps/frappe/frappe/public/js/frappe/desk.js,Authenticating...,Authentifizierung ...
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Collapse All,Alles schließen
apps/frappe/frappe/www/login.html,Forgot Password?,Passwort vergessen?
DocType: System Settings,yyyy-mm-dd,JJJJ-MM-TT
apps/frappe/frappe/desk/report/todo/todo.py,ID,ID
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Server Error,Serverfehler
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,See all past reports.,Alle früheren Berichte anzeigen.
apps/frappe/frappe/email/doctype/email_account/email_account.py,Login Id is required,Benutzer-ID wird benötigt
DocType: Website Slideshow,Website Slideshow,Webseiten-Diashow
apps/frappe/frappe/core/page/dashboard/dashboard.js,No Data,Keine Daten
DocType: Website Settings,"Link that is the website home page. Standard Links (index, login, products, blog, about, contact)","Link, der die Startseite der Website darstellt. Standard-Links sind: index, login, products, blog, about, contact"
apps/frappe/frappe/email/doctype/email_account/email_account.py,Authentication failed while receiving emails from Email Account {0}. Message from server: {1},"Authentifizierung fehlgeschlagen, während E-Mails vom Konto {0} empfangen wurden. Nachricht vom Server: {1}"
DocType: User,Banner Image,Banner-Bild
DocType: Custom Field,Custom Field,Benutzerdefiniertes Feld
apps/frappe/frappe/email/doctype/notification/notification.py,Please specify which date field must be checked,Bitte angeben welches Datumsfeld überprüft werden muss
DocType: Custom DocPerm,Set User Permissions,Nutzer-Berechtigungen setzen
DocType: Email Account,Email Account Name,E-Mail-Konten-Name
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Something went wrong while generating dropbox access token. Please check error log for more details.,Bei der Erstellung von Dropbox-Zugriffstoken ist etwas schiefgegangen. Bitte überprüfen Sie das Fehlerprotokoll für weitere Details.
DocType: File,old_parent,Altes übergeordnetes Element
apps/frappe/frappe/config/desk.py,"Newsletters to contacts, leads.",Newsletter an Kontakte und Leads
DocType: Email Account,"e.g. ""Support"", ""Sales"", ""Jerry Yang""","z. B. ""Support"", ""Vertrieb"", ""Jerry Yang"""
apps/frappe/frappe/twofactor.py,Incorrect Verification code,Falscher Bestätigungscode
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts Integration is disabled.,Die Integration von Google-Kontakten ist deaktiviert.
DocType: Assignment Rule,Description,Beschreibung
DocType: Print Settings,Repeat Header and Footer in PDF,Wiederholen Sie Kopf- und Fußzeile in PDF
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Failure,Fehler
DocType: Address Template,Is Default,Ist Standard
DocType: Data Migration Connector,Connector Type,Steckertyp
apps/frappe/frappe/desk/doctype/kanban_board/kanban_board.py,Column Name cannot be empty,Spaltenname darf nicht leer sein
apps/frappe/frappe/email/doctype/email_account/email_account.py,Error while connecting to email account {0},Fehler beim Verbinden mit dem E-Mail-Konto {0}
DocType: Workflow State,fast-forward,Schnellvorlauf
DocType: Communication,Communication,Kommunikation
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,"Check columns to select, drag to set order.",Zum Auswählen Spalten markieren. Ziehen um eine Bestellung zu platzieren.
apps/frappe/frappe/templates/emails/new_message.html,Login and view in Browser,Anmelden und im Browser anzeigen
apps/frappe/frappe/core/doctype/page/page.js,Go to {0} Page,Gehen Sie zur Seite {0}
DocType: LDAP Settings,Password for Base DN,Kennwort für Basis-DN
apps/frappe/frappe/core/doctype/version/version_view.html,Table Field,Tabellenfeld
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Columns based on,Spalten basierend auf
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Importing {0} of {1}, {2}","{0} von {1}, {2} importieren"
DocType: Workflow State,move,Bewegen
apps/frappe/frappe/model/document.py,Action Failed,Aktion fehlgeschlagen
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For User,Für Benutzer
DocType: View Log,View log,Protokoll anzeigen
DocType: Address,Assam,Assam
apps/frappe/frappe/public/js/frappe/file_uploader/WebLink.vue,← Back to upload files,← Zurück zum Hochladen von Dateien
apps/frappe/frappe/email/doctype/email_domain/email_domain.py,Outgoing email account not correct,Ausgehendes E-Mail-Konto nicht korrekt
DocType: Transaction Log,Chaining Hash,Chaining Hash
apps/frappe/frappe/contacts/doctype/contact/contact.py,Please set Email Address,Bitte setzen Sie E-Mail-Adresse
DocType: User,"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop","Wenn der Benutzer eine Rolle geprüft hat, wird er ein ""System User"". ""System User"" haben Zugriff auf den Desktop."
DocType: System Settings,Date and Number Format,Datums- und Zahlenformat
apps/frappe/frappe/model/document.py,one of,eine(r/s) von
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; Customize Form,Setup&gt; Formular anpassen
apps/frappe/frappe/public/js/frappe/desk.js,Checking one moment,"Einen Moment bitte, Überprüfung läuft."
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Show Tags,Schlagwörter anzeigen
DocType: DocField,HTML Editor,HTML-Editor
DocType: System Settings,"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","Wenn eine strikte Benutzerberechtigung aktiviert ist und die Benutzerberechtigung für einen DocType für einen Benutzer definiert ist, werden alle Dokumente, deren Wert der Link leer ist, diesem Benutzer nicht angezeigt"
DocType: Address,Billing,Abrechnung
DocType: Email Queue,Not Sent,Nicht versendet
DocType: Web Form,Actions,Aktionen
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; User,Setup&gt; Benutzer
DocType: Workflow State,align-justify,Blocksatz
DocType: User,Middle Name (Optional),Weiterer Vorname (optional)
apps/frappe/frappe/public/js/frappe/request.js,Not Permitted,Nicht zulässig
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,No Google Calendar Event to sync.,Kein zu synchronisierendes Google Kalender-Ereignis.
apps/frappe/frappe/public/js/frappe/ui/field_group.js,Following fields have missing values:,Den folgende Feldern fehlen Werte:
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,via automatic rule {0} on {1},über die automatische Regel {0} für {1}
apps/frappe/frappe/core/report/transaction_log_report/transaction_log_report.py,First Transaction,Erste Transaktion
apps/frappe/frappe/app.py,You do not have enough permissions to complete the action,"Sie verfügen nicht über genügend Berechtigungen, um die Aktion durchzuführen"
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Single DocTypes cannot be customized.,Einzelne DocTypes können nicht angepasst werden.
DocType: User,Document Follow,Dokument folgen
apps/frappe/frappe/public/js/frappe/form/link_selector.js,No Results,Keine Ergebnisse
DocType: System Settings,Security,Sicherheit
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Scheduled to send to {0} recipients,Geplant zum Versand an {0} Empfänger
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Cut,Schnitt
apps/frappe/frappe/model/rename_doc.py,renamed from {0} to {1},umbenannt von {0} {1}
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} of {1} ({2} rows with children),{0} von {1} ({2} Zeilen mit untergeordneten Elementen)
DocType: Currency,**Currency** Master,**Währungs**-Stammdaten
DocType: Email Account,No of emails remaining to be synced,Keine zu synchronisierende E-Mails übrig
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Please save the document before assignment,Bitte das Dokument vor der Zuweisung abspeichern
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Click here to post bugs and suggestions,"Klicken Sie hier, um Bugs und Vorschläge zu veröffentlichen"
DocType: Website Settings,Address and other legal information you may want to put in the footer.,"Adresse und andere rechtliche Informationen, die Sie in die Fußzeile setzen können."
DocType: Website Sidebar Item,Website Sidebar Item,Webseite Sidebar Artikel
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Click on {0} to generate Refresh Token.,"Klicken Sie auf {0}, um das Refresh Token zu generieren."
apps/frappe/frappe/social/doctype/energy_point_rule/energy_point_rule.py,Reference document has been cancelled,Referenzbeleg wurde storniert
DocType: PayPal Settings,PayPal Settings,PayPal-Einstellungen
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Document Type,Dokumenttyp auswählen
apps/frappe/frappe/utils/nestedset.py,Cannot delete {0} as it has child nodes,"{0} kann nicht gelöscht werden, da es Unterknoten gibt"
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.py,Assignment Day {0} has been repeated.,Der Zuordnungstag {0} wurde wiederholt.
DocType: Kanban Board Column,lightblue,hellblau
apps/frappe/frappe/integrations/doctype/webhook/webhook.py,Same Field is entered more than once,Gleiches Feld wird mehrmals eingegeben
DocType: Print Settings,Enable Raw Printing,Aktivieren Sie den RAW-Druck
DocType: Contact,Contact Numbers,Kontaktnummern
DocType: Website Route Redirect,Source,Quelle
apps/frappe/frappe/templates/includes/list/filters.html,clear,bereinigen
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Finished,Fertig
DocType: Prepared Report,Filter Values,Werte filtern
DocType: Communication,User Tags,Schlagworte zum Benutzer
DocType: Data Migration Run,Fail,Fehlschlagen
DocType: Workflow State,download-alt,download-alt
DocType: Data Migration Run,Pull Failed,Pull fehlgeschlagen
apps/frappe/frappe/public/js/frappe/views/components/Desktop.vue,Show / Hide Cards,Karten ein- / ausblenden
DocType: Communication,Feedback Request,Feedback-Anfrage
apps/frappe/frappe/config/settings.py,Import Data from CSV / Excel files.,Importieren Sie Daten aus CSV / Excel-Dateien.
apps/frappe/frappe/website/doctype/web_form/web_form.py,Following fields are missing:,Die folgenden Felder fehlen:
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py,Cancelling {0},Abbrechen von {0}
DocType: Web Page,Main Section,Hauptbereich
DocType: Page,Icon,Symbol
apps/frappe/frappe/www/update-password.html,"Hint: Include symbols, numbers and capital letters in the password","Hinweis: Geben Sie Symbole, Zahlen und Großbuchstaben in das Passwort ein"
DocType: DocField,Allow in Quick Entry,In Schnelleingabe zulassen
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,PDF,PDF
DocType: System Settings,dd/mm/yyyy,TT/MM/JJJJ
DocType: System Settings,Backups,Backups
apps/frappe/frappe/core/doctype/communication/communication.js,Add Contact,Kontakt hinzufügen
