apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,පහත සඳහන් යෙදුම් සඳහා නව {} නිකුත් කිරීම් තිබේ
apps/frappe/frappe/core/doctype/has_role/has_role.py,User '{0}' already has the role '{1}',පරිශීලක &#39;{0}&#39; දැනටමත් භූමිකාව &#39;{1}&#39; ඇත
DocType: System Settings,Two Factor Authentication method,සාධක සහතික කිරීමේ ක්රම දෙකක්
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,First set the name and save the record.,"පළමුවෙන්ම නම තබන්න, වාර්තාව තබා ගන්න."
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,5 Records,5 වාර්තා
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Shared with {0},{0} සමඟ බෙදාහදා
apps/frappe/frappe/email/queue.py,Unsubscribe,"වනවාද,"
DocType: View Log,Reference Name,විමර්ශන නම
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Change User,පරිශීලකයා වෙනස් කරන්න
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Update Translations,පරිවර්තන යාවත්කාලීන කරන්න
DocType: Error Snapshot,Exception,ව්යතිරේක
DocType: Email Account,Use IMAP,IMAP භාවිතා කරන්න
DocType: Activity Log,Activity Log,ක්රියාකාරකම් ලොග්
DocType: View Log,Viewed By,නරඹන ලද්දේ
DocType: Integration Request,Authorized,බලයලත්
DocType: DocType,Single Types have only one record no tables associated. Values are stored in tabSingles,තනි වර්ග කිසිදු වගු සම්බන්ධ එකම එක වාර්තාවක් ඇත. වටිනාකම් tabSingles ගබඩා කර ඇත
DocType: System Settings,Enable Password Policy,මුරපදය ප්රතිපත්ති සක්රිය කරන්න
DocType: System Settings,Enable Password Policy,මුරපදය ප්රතිපත්ති සක්රිය කරන්න
DocType: Web Form,"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]","ලෙස ලැයිස්තු [{: _ ( &quot;රැකියා&quot;), &quot;මාර්ගය&quot;: &quot;ලේබලය&quot; &quot;රැකියා&quot;}]"
apps/frappe/frappe/custom/doctype/property_setter/property_setter.py,Field type cannot be changed for {0},ක්ෂේත්ර වර්ගය {0} සඳහා වෙනස් කළ නොහැකි
DocType: Workflow,Rules defining transition of state in the workflow.,මෙම කාර්ය ප්රවාහ රාජ්ය සංක්රමණය නිර්වචනය නීති.
DocType: File,Folder,ෆෝල්ඩරය
DocType: Website Route Meta,Website Route Meta,වෙබ් අඩවි මාර්ගය මෙටා
DocType: DocField,Index,දර්ශකය
DocType: Email Group,Newsletter Manager,පුවත් ලිපි කළමනාකරු
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 1,විකල්ප 1
apps/frappe/frappe/public/js/frappe/form/formatters.js,{0} to {1},"{0} කර ගැනීම සඳහා, {1}"
apps/frappe/frappe/config/settings.py,Log of error during requests.,ඉල්ලීම් දෝෂයක් පිළිබඳ ලඝු-සටහන.
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,{0} has been successfully added to the Email Group.,{0} සාර්ථකව විද්යුත් සමූහ ද එක් කර ඇත.
apps/frappe/frappe/public/js/frappe/form/grid.js,Do not edit headers which are preset in the template,අච්චුවෙහි පෙරසිටුවූ ශීර්ෂකය සංස්කරණය නොකරන්න
apps/frappe/frappe/twofactor.py,Login Verification Code from {},සත්යාපන කේතය {{} වෙතින්
DocType: Address,Uttar Pradesh,උත්තර් ප්රදේශ්
apps/frappe/frappe/www/confirm_workflow_action.html,Note:,සටහන:
DocType: Address,Pondicherry,Pondicherry
DocType: Data Import,Import Status,ආනයන තත්වය
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Scheduled to send to {0},{0} වෙත යැවීමට නියමිත
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Page Shortcuts,පිටු කෙටිමං
DocType: Kanban Board Column,Indicator,දර්ශකයක්
DocType: DocShare,Everyone,හැමෝම
DocType: Workflow State,backward,පසුගාමී
apps/frappe/frappe/core/doctype/doctype/doctype.py,"{0}: Only one rule allowed with the same Role, Level and {1}","{0}: පාලනය එකක් පමණක්, පෙළ සහ {1} එම භූමිකාව ඉඩ"
DocType: Email Queue,Add Unsubscribe Link,"වනවාද, ලින්ක් එකතු කරන්න"
apps/frappe/frappe/templates/includes/comments/comments.html,No comments yet. Start a new discussion.,තවමත් ප්රතිචාර නොමැත. නව සාකච්ඡාවක් ආරම්භ කරන්න.
DocType: Workflow State,share,බෙදාගන්න
apps/frappe/frappe/config/settings.py,Set numbering series for transactions.,ගණනක් වන ගනුදෙනු සඳහා මාලාවක් සකසන්න.
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Configure Charts,ප්රස්ථාර සටහන්
DocType: User,Last IP,පසුගිය IP
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Please add a subject to your email,කරුණාකර ඔබගේ ඊමේල් විෂයයට එක් කරන්න
apps/frappe/frappe/share.py,A new document {0} has been shared by with you {1}.,නව ලියවිල්ල {0} ඔබ විසින් {1} සමඟ බෙදාගෙන ඇත.
DocType: Data Migration Connector,Data Migration Connector,දත්ත සංක්රමණ සම්බන්ධකය
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} reverted {1},{0} ආපසු හරවන ලදි {1}
DocType: Email Account,Track Email Status,ඊ-මේල් තත්වය බලන්න
DocType: Note,Notify Users On Every Login,සෑම ලොගින් වන්න පරිශීලකයන් වෙත දැනුම් දෙන්න
DocType: Note,Notify Users On Every Login,සෑම ලොගින් වන්න පරිශීලකයන් වෙත දැනුම් දෙන්න
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records.,{0} වාර්තා සාර්ථකව යාවත්කාලීන කරන ලදි.
DocType: PayPal Settings,API Password,API මුරපදය
apps/frappe/frappe/data_migration/doctype/data_migration_connector/data_migration_connector.py,Enter python module or select connector type,Python මොඩියුලය හෝ සම්බන්ධක වර්ගය තෝරන්න
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Fieldname not set for Custom Field,Fieldname රේගු ක්ෂේත්ර සඳහා පිහිටුවා නැත
apps/frappe/frappe/public/js/frappe/model/model.js,Last Updated By,පසුගිය කිරීම යාවත්කාලීන කිරීම
apps/frappe/frappe/email/doctype/email_group/email_group.js,View Subscribers,පැකේජය දැක්ම
apps/frappe/frappe/public/js/frappe/form/print.js,"PDF printing via ""Raw Print"" is not yet supported. Please remove the printer mapping in Printer Settings and try again.",&quot;අමු මුද්‍රණය&quot; හරහා PDF මුද්‍රණය සඳහා තවමත් සහය නොදක්වයි. කරුණාකර මුද්‍රණ සැකසුම් තුළ ඇති මුද්‍රණ සිතියම් ඉවත් කර නැවත උත්සාහ කරන්න.
DocType: Webhook,after_insert,පසුපසට
apps/frappe/frappe/core/doctype/file/file.py,Cannot delete file as it belongs to {0} {1} for which you do not have permissions,{0} {1} ඔබට අවසර නොමැති නිසා ගොනුව මකා දැමිය නොහැක
DocType: Website Theme,Custom JS,Custom JS
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Ms,මෙනෙවිය
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Background Color,පසුබිම් වර්ණය
apps/frappe/frappe/public/js/frappe/views/communication.js,There were errors while sending email. Please try again.,ඊ-තැපැල් යැවීම අතර දෝෂ ඇතිවිය. කරුණාකර නැවත උත්සාහ කරන්න.
DocType: Portal Settings,Portal Settings,ද්වාරය සැකසුම්
DocType: Review Level,Level Name,මට්ටමේ නම
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js,Cannot update {0},යාවත්කාලීන කළ නොහැක {0}
DocType: Data Migration Mapping,Mapping,සිතියම්කරණය
DocType: Web Page,0 is highest,0 ඉහළම
apps/frappe/frappe/public/js/frappe/microtemplate.js,Please enable pop-ups in your browser,කරුණාකර ඔබගේ බ්‍රව්සරයේ උත්පතන සක්‍රීය කරන්න
apps/frappe/frappe/core/doctype/communication/communication.js,Are you sure you want to relink this communication to {0}?,ඔබ {0} මෙම සන්නිවේදන relink කිරීමට අවශ්ය බව ඔබට විශ්වාසද?
DocType: Print Settings,Server IP,සර්වර IP
DocType: Email Queue,Attachments,ඇමුණුම්
apps/frappe/frappe/website/doctype/web_form/web_form.py,You don't have the permissions to access this document,ඔබ මෙම ලියවිල්ල පිවිසීමට අවසර නොමැත
DocType: Language,Language Name,භාෂා නම
DocType: Email Group Member,Email Group Member,විද්යුත් සමූහ සාමාජික
apps/frappe/frappe/auth.py,Your account has been locked and will resume after {0} seconds,ඔබගේ ගිණුම අවුරා ඇති අතර තත්පර {0} පසුව නැවත ආරම්භ වේ
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,User Permissions are used to limit users to specific records.,පරිශීලකයින්ගේ නිශ්චිත වාර්තා වලට පරිශීලකයින් සීමා කිරීම සඳහා පරිශීලක අවසර භාවිතා කරනු ලැබේ.
DocType: Notification,Value Changed,අගය වෙනස්
apps/frappe/frappe/model/base_document.py,Duplicate name {0} {1},නම අනුපිටපත් {0} {1}
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Retry,නැවත උත්සාහ කරන්න
DocType: Contact Phone,Number,අංකය
DocType: Web Form Field,Web Form Field,වෙබ් ආකෘති පත්රය ක්ෂේත්ර
apps/frappe/frappe/templates/emails/new_message.html,You have a new message from: ,ඔබට නව පණිවිඩයක් තිබේ:
