apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Đã có bản phát hành {} mới cho các ứng dụng sau
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Value must be one of {0},Giá trị phải là một trong {0}
DocType: Role,"If disabled, this role will be removed from all users.","Nếu vô hiệu hóa, vai trò này sẽ được gỡ bỏ khỏi tất cả người dùng."
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Go to {0} List,Chuyển đến Danh sách {0}
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Help on Search,Giúp đỡ về Tìm kiếm
DocType: Milestone,Milestone Tracker,Theo dõi cột mốc
apps/frappe/frappe/core/doctype/user/user.py,Registered but disabled,Đăng ký nhưng bị loại
apps/frappe/frappe/templates/emails/auto_repeat_fail.html,The Auto Repeat for this document has been disabled.,Lặp lại tự động cho tài liệu này đã bị vô hiệu hóa.
DocType: DocType,Hide Copy,Ẩn sao chép
apps/frappe/frappe/public/js/frappe/roles_editor.js,Clear all roles,Xóa tất cả các vai trò
apps/frappe/frappe/model/base_document.py,{0} must be unique,{0} phải là duy nhất
apps/frappe/frappe/model/base_document.py,Row,Hàng
apps/frappe/frappe/public/js/frappe/views/communication.js,"CC, BCC & Email Template","Mẫu CC, BCC &amp; Email"
DocType: Data Migration Mapping Detail,Local Fieldname,Tên trường địa phương
DocType: DocType,Track Changes,theo dõi các thay đổi
DocType: Workflow State,Check,Kiểm tra
DocType: Chat Profile,Offline,ẩn
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0},Đã nhập thành công {0}
DocType: User,API Key,API Key
DocType: Email Account,Send unsubscribe message in email,Gửi tin nhắn hủy bỏ đăng ký trong email
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Edit Title,Sửa Tiêu đề
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Fieldname which will be the DocType for this link field.,Fieldname đó sẽ là DOCTYPE cho trường liên kết này.
apps/frappe/frappe/config/desk.py,Documents assigned to you and by you.,Tài liệu được giao cho bạn và bởi bạn.
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,You can also copy-paste this ,Bạn cũng có thể sao chép-dán này
DocType: User,Email Signature,Chữ ký email
DocType: Website Settings,Google Analytics ID,ID Phân tích Google
DocType: Web Form,"For help see <a href=""https://frappe.io/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","Để được trợ giúp, hãy xem <a href=""https://frappe.io/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">API ứng dụng khách và ví dụ</a>"
DocType: Custom DocPerm,Delete,Xóa
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,New {0},Mới {0}
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Inbox,Mặc định Inbox
DocType: Review Level,Review Level,Đánh giá cấp
DocType: Print Settings,PDF Page Size,PDF kích thước trang
DocType: Energy Point Rule,Rule Name,Tên quy tắc
DocType: Data Import,Attach file for Import,Đính kèm tệp nhập
DocType: Communication,Recipient Unsubscribed,người nhận hủy đăng ký
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,About,Phiên bản
apps/frappe/frappe/core/doctype/data_export/exporter.py,"For updating, you can update only selective columns.","Để cập nhật, bạn chỉ có thể cập nhật các cột được lựa chọn sẵn."
DocType: Chat Token,Country,Tại
apps/frappe/frappe/contacts/doctype/address/address.py,Addresses,Địa chỉ
DocType: Comment,Shared,Chia sẻ
apps/frappe/frappe/public/js/frappe/views/communication.js,Attach Document Print,Đính kèm tài liệu In
DocType: Bulk Update,Field,Cánh đồng
DocType: Communication,Received,Nhận được
DocType: Notification,"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)","Sử dụng với các phương pháp có giá trị như ""before_insert"", ""after_update"", vv (sẽ phụ thuộc vào kiểu văn bản được chọn)"
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,changed value of {0} {1},giá trị thay đổi của {0} {1}
apps/frappe/frappe/core/doctype/user/user.py,Adding System Manager to this User as there must be atleast one System Manager,Thêm hệ thống quản lý để tài này phải có ít nhất một hệ thống quản lý
DocType: Chat Message,URLs,URL
DocType: Data Migration Run,Total Pages,Tổng số trang
apps/frappe/frappe/core/doctype/user_permission/user_permission.py,{0} has already assigned default value for {1}.,{0} đã gán giá trị mặc định cho {1}.
DocType: DocField,Attach Image,Hình ảnh đính kèm
DocType: Workflow State,list-alt,danh sách-alt
apps/frappe/frappe/www/update-password.html,Password Updated,Cập nhật mật khẩu
apps/frappe/frappe/www/qrcode.html,Steps to verify your login,Các bước để xác minh đăng nhập của bạn
apps/frappe/frappe/utils/password.py,Password not found,Mật khẩu không tìm thấy
DocType: Data Migration Mapping,Page Length,Độ dài trang
DocType: Email Queue,Expose Recipients,Đưa ra nhận
apps/frappe/frappe/email/doctype/email_account/email_account.py,Append To is mandatory for incoming mails,Nối Để là bắt buộc đối với các thư đến
DocType: Contact,Salutation,Sự chào
DocType: Communication,Rejected,Bị từ chối
apps/frappe/frappe/public/js/frappe/ui/tags.js,Remove Tag,Xóa thẻ
DocType: Chat Room User,Admin,quản trị viên
DocType: Website Settings,Brand,Nhãn
apps/frappe/frappe/config/integrations.py,Google API Settings.,Cài đặt API của Google.
DocType: Report,Query Report,Báo cáo truy vấn
DocType: User,Set New Password,Set Password mới
apps/frappe/frappe/permissions.py,Not allowed for {0}: {1},Không được phép cho {0}: {1}
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,"%s is not a valid report format. Report format should \
				one of the following %s",%s không phải là một mẫu báo cáo hợp lệ. Mẫu báo cáo nên \ một trong những %s sau
DocType: Chat Message,Chat,Trò chuyện
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,No documents found tagged with {0},Không tìm thấy tài liệu nào được gắn thẻ {0}
DocType: LDAP Group Mapping,LDAP Group Mapping,Ánh xạ nhóm LDAP
DocType: Dashboard Chart,Chart Options,Tùy chọn biểu đồ
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Untitled Column,Cột không tên
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,{0} from {1} to {2} in row #{3},{0} từ {1} đến {2} trong hàng # {3}
DocType: Communication,Expired,Hết hạn
apps/frappe/frappe/templates/pages/integrations/razorpay_checkout.py,Seems token you are using is invalid!,Dường như mã thông báo bạn đang sử dụng không hợp lệ!
DocType: DocType,Is Tree,Là cây
DocType: Customize Form Field,Number of columns for a field in a Grid (Total Columns in a grid should be less than 11),Số cột cho một trường trong một lưới (Tổng số cột trong một mạng lưới nên được ít hơn 11)
DocType: DocType,System,Hệ thống
DocType: Web Form,Max Attachment Size (in MB),Max Size Attachment (tính bằng MB)
apps/frappe/frappe/www/login.html,Have an account? Login,Có một tài khoản? Đăng nhập
DocType: Workflow State,arrow-down,mũi tên xuống
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Row {0},Hàng {0}
apps/frappe/frappe/model/delete_doc.py,User not allowed to delete {0}: {1},Người sử dụng không được phép xóa {0}: {1}
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} of {1},{0} trong tổng số {1}
apps/frappe/frappe/public/js/frappe/model/model.js,Last Updated On,Lần cập nhật cuối vào
DocType: SMS Settings,Message Parameter,Thông số tin nhắn
DocType: Help Article,Likes,các lượt thích
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Select Field,Chọn trường
DocType: Website Settings,Top Bar,Thanh trên cùng
DocType: GSuite Settings,Script Code,Mã bản thảo
apps/frappe/frappe/core/doctype/user/user.js,Create User Email,Tạo Email của Người dùng
apps/frappe/frappe/core/doctype/user/user.js,Create User Email,Tạo Email của Người dùng
apps/frappe/frappe/core/doctype/doctype/doctype.py,No Permissions Specified,Không quyền hạn nào được xác định
apps/frappe/frappe/desk/doctype/desktop_icon/desktop_icon.py,{0} not found,{0} không tìm thấy
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,{0} records deleted,{0} hồ sơ đã bị xóa
DocType: Custom Role,Custom Role,Vai trò tùy chỉnh
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 2,Trang chủ / kiểm tra Thư mục 2
apps/frappe/frappe/public/js/frappe/ui/messages.js,Enter your password,Nhập mật khẩu của bạn
DocType: Dropbox Settings,Dropbox Access Secret,Dropbox truy cập bí mật
DocType: Tag Link,Document Title,Tiêu đề tài liệu
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,(Mandatory),(Bắt buộc)
DocType: Social Login Key,Social Login Provider,Nhà cung cấp đăng nhập xã hội
apps/frappe/frappe/templates/includes/comments/comments.html,Add Another Comment,Thêm bình luận khác
apps/frappe/frappe/core/doctype/data_import/importer.py,No data found in the file. Please reattach the new file with data.,Không tìm thấy dữ liệu trong tệp. Vui lòng đóng lại tệp mới bằng dữ liệu.
apps/frappe/frappe/public/js/frappe/list/list_view.js,Edit DocType,Sửa Loại tài liệu
apps/frappe/frappe/templates/emails/data_deletion_approval.html,Confirm Request,Xác nhận yêu cầu
apps/frappe/frappe/core/doctype/doctype/doctype.py,Fold must come before a Section Break,Sự sắp xếp phải đến trước việc ngắt phân đoạn
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Under Development,Đang trong quá trình phát triển
apps/frappe/frappe/integrations/doctype/slack_webhook_url/slack_webhook_url.py,Go to the document,Chuyển đến tài liệu
apps/frappe/frappe/public/js/frappe/model/meta.js,Last Modified By,Sửa đổi lần cuối bởi
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Customizations Reset,Tuỳ chỉnh Thiết lập lại
DocType: Workflow State,hand-down,tay xuống
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,"No fields found that can be used as a Kanban Column. Use the Customize Form to add a Custom Field of type ""Select"".",Không tìm thấy trường nào có thể được sử dụng làm Cột Kanban. Sử dụng Biểu mẫu tùy chỉnh để thêm Trường tùy chỉnh loại &quot;Chọn&quot;.
DocType: Address,GST State,bang GST
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Cancel without Submit,"{0}: Không thể thiết lập Hủy bỏ mà không chọn ""Duyệt"""
DocType: Website Theme,Theme,Chủ đề
DocType: OAuth Authorization Code,Redirect URI Bound To Auth Code,Chuyển hướng URI hạn chế tới mã AUth
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Open Help,Mở Trợ giúp
DocType: DocType,Is Submittable,CÓ thể đệ trình
apps/frappe/frappe/core/doctype/comment/comment.py,New Mention,Đề cập mới
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,No new Google Contacts synced.,Không có Danh bạ Google mới được đồng bộ hóa.
DocType: File,Uploaded To Google Drive,Đã tải lên Google Drive
apps/frappe/frappe/custom/doctype/property_setter/property_setter.js,Value for a check field can be either 0 or 1,Giá trị cho một đoạn kiểm tra có thể là 0 hoặc 1
apps/frappe/frappe/model/document.py,Could not find {0},Không thể tìm thấy {0}
apps/frappe/frappe/public/js/frappe/form/controls/link.js,Filters applied for {0},Các bộ lọc được áp dụng cho {0}
apps/frappe/frappe/core/doctype/data_export/exporter.py,Column Labels:,Nhãn cột:
apps/frappe/frappe/model/naming.py,Naming Series mandatory,Đặt tên series bắt buộc
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} criticized your work on {1} with {2} points,{0} đã chỉ trích công việc của bạn trên {1} với {2} điểm
DocType: Workflow State,Inbox,Hộp thư đến
DocType: Kanban Board Column,Red,Đỏ
DocType: Workflow State,Tag,Tag
DocType: Custom Script,Script,bản thảo
apps/frappe/frappe/core/doctype/data_import/log_details.html,Document can't saved.,Tài liệu không thể lưu.
DocType: Energy Point Rule,Maximum Points,Điểm tối đa
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,My Settings,Thiết lập của tôi
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Text Color,Màu văn bản
apps/frappe/frappe/desk/page/backups/backups.py,Backup job is already queued. You will receive an email with the download link,Công việc sao lưu đã được xếp hàng đợi. Bạn sẽ nhận được một email với liên kết tải xuống
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,1 Google Calendar Event synced.,1 Sự kiện Lịch Google được đồng bộ hóa.
DocType: Desktop Icon,Force Show,Hiển thị sức ảnh hưởng
apps/frappe/frappe/auth.py,Invalid Request,Yêu cầu không hợp lệ
apps/frappe/frappe/public/js/frappe/form/layout.js,This form does not have any input,Hình thức này không có bất kỳ đầu vào
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Session Expiry must be in format {0},Thời hạn Phiên làm việc phải có dạng {0}
DocType: Chat Message,Group,Nhóm
DocType: Footer Item,"Select target = ""_blank"" to open in a new page.","Chọn target = ""_blank"" để mở một trang mới."
