apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Rilis {} baru untuk aplikasi berikut tersedia
DocType: Email Account,Default Incoming,Standar Masuk
DocType: Workflow State,repeat,ulangi
DocType: Website Settings,Banner,Spanduk
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Value must be one of {0},Nilai harus salah satu dari {0}
DocType: Role,"If disabled, this role will be removed from all users.","Jika dinonaktifkan, peran ini akan dihapus dari semua pengguna."
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Go to {0} List,Buka Daftar {0}
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Help on Search,Bantuan Pencarian
DocType: Milestone,Milestone Tracker,Milestone Tracker
apps/frappe/frappe/core/doctype/user/user.py,Registered but disabled,Terdaftar tapi dinonaktifkan
apps/frappe/frappe/templates/emails/auto_repeat_fail.html,The Auto Repeat for this document has been disabled.,Ulangi Otomatis untuk dokumen ini telah dinonaktifkan.
DocType: DocType,Hide Copy,Sembunyikan Duplikat
apps/frappe/frappe/public/js/frappe/roles_editor.js,Clear all roles,Hapus semua peran
apps/frappe/frappe/model/base_document.py,{0} must be unique,{0} harus merupakan kode unik
apps/frappe/frappe/model/base_document.py,Row,Baris
apps/frappe/frappe/public/js/frappe/views/communication.js,"CC, BCC & Email Template","CC, BCC &amp; Template Email"
DocType: Data Migration Mapping Detail,Local Fieldname,Nama field lokal
DocType: DocType,Track Changes,Lacak Perubahan
DocType: Workflow State,Check,Check
DocType: Chat Profile,Offline,Offline
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0},Berhasil diimpor {0}
DocType: User,API Key,API Key
DocType: Email Account,Send unsubscribe message in email,Kirim pesan berhenti berlangganan dengan email
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Edit Title,Mengedit Judul
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Fieldname which will be the DocType for this link field.,Fieldname yang akan menjadi DocType untuk bidang link ini.
apps/frappe/frappe/config/desk.py,Documents assigned to you and by you.,Dokumen diberikan kepada Anda dan oleh Anda.
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,You can also copy-paste this ,Anda juga dapat menyalin-menempel ini
DocType: User,Email Signature,Email Signature
DocType: Website Settings,Google Analytics ID,Google Analytics ID
DocType: Web Form,"For help see <a href=""https://frappe.io/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","Untuk bantuan, lihat <a href=""https://frappe.io/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">API Skrip Klien dan Contoh</a>"
DocType: Custom DocPerm,Delete,Hapus
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,New {0},New {0}
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Inbox,Standar Inbox
DocType: Review Level,Review Level,Tingkat Ulasan
DocType: Print Settings,PDF Page Size,PDF Page Size
DocType: Energy Point Rule,Rule Name,Nama aturan
DocType: Data Import,Attach file for Import,Lampirkan file untuk Impor
DocType: Communication,Recipient Unsubscribed,Penerima Berhenti berlangganan
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,About,Tentang
apps/frappe/frappe/core/doctype/data_export/exporter.py,"For updating, you can update only selective columns.","Untuk memperbarui, Anda hanya dapat memperbarui kolom tertentu."
DocType: Chat Token,Country,Negara
apps/frappe/frappe/contacts/doctype/address/address.py,Addresses,Daftar Alamat
DocType: Comment,Shared,Bersama
apps/frappe/frappe/public/js/frappe/views/communication.js,Attach Document Print,Lampirkan Dokumen Cetak
DocType: Bulk Update,Field,Bidang
DocType: Communication,Received,Diterima
DocType: Notification,"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)","Memicu pada metode yang valid seperti ""before_insert"", ""after_update"", dll (tergantung pada DocType yang dipilih)"
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,changed value of {0} {1},nilai perubahan {0} {1}
apps/frappe/frappe/core/doctype/user/user.py,Adding System Manager to this User as there must be atleast one System Manager,Menambahkan Pengelola Sistem untuk user ini dikarenakan minimal harus ada satu Pengelola Sistem
DocType: Chat Message,URLs,URL
DocType: Data Migration Run,Total Pages,Total Halaman
apps/frappe/frappe/core/doctype/user_permission/user_permission.py,{0} has already assigned default value for {1}.,{0} telah menetapkan nilai default untuk {1}.
DocType: DocField,Attach Image,Pasang Gambar
DocType: Workflow State,list-alt,daftar-alt
apps/frappe/frappe/www/update-password.html,Password Updated,Password Diperbarui
apps/frappe/frappe/www/qrcode.html,Steps to verify your login,Langkah untuk memverifikasi login anda
apps/frappe/frappe/utils/password.py,Password not found,Sandi tidak ditemukan
DocType: Data Migration Mapping,Page Length,Panjang halaman
DocType: Email Queue,Expose Recipients,Paparan Penerima
apps/frappe/frappe/email/doctype/email_account/email_account.py,Append To is mandatory for incoming mails,Tambahkan Untuk wajib untuk mail masuk
DocType: Contact,Salutation,Panggilan
DocType: Communication,Rejected,Ditolak
apps/frappe/frappe/public/js/frappe/ui/tags.js,Remove Tag,Hapus tanda
DocType: Chat Room User,Admin,Admin
DocType: Website Settings,Brand,Merek
apps/frappe/frappe/config/integrations.py,Google API Settings.,Pengaturan Google API.
DocType: Report,Query Report,"Laporan ""Query"""
DocType: User,Set New Password,Set Password Baru
apps/frappe/frappe/permissions.py,Not allowed for {0}: {1},Tidak diizinkan untuk {0}: {1}
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,"%s is not a valid report format. Report format should \
				one of the following %s",%s bukan format laporan yang valid. Format laporan harus \ salah satu %s berikut
DocType: Chat Message,Chat,Obrolan
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,No documents found tagged with {0},Tidak ditemukan dokumen yang ditandai dengan {0}
DocType: LDAP Group Mapping,LDAP Group Mapping,Pemetaan Grup LDAP
DocType: Dashboard Chart,Chart Options,Opsi Bagan
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Untitled Column,Kolom Tanpa Judul
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,{0} from {1} to {2} in row #{3},{0} dari {1} ke {2} di baris # {3}
DocType: Communication,Expired,Expired
apps/frappe/frappe/templates/pages/integrations/razorpay_checkout.py,Seems token you are using is invalid!,Sepertinya token yang Anda gunakan tidak valid!
DocType: DocType,Is Tree,Apakah Pohon
DocType: Customize Form Field,Number of columns for a field in a Grid (Total Columns in a grid should be less than 11),Jumlah kolom untuk lapangan di Grid (Jumlah Kolom dalam kotak harus kurang dari 11)
DocType: DocType,System,Sistem
DocType: Web Form,Max Attachment Size (in MB),Max Ukuran Lampiran (dalam MB)
apps/frappe/frappe/www/login.html,Have an account? Login,Punya akun? Masuk
DocType: Workflow State,arrow-down,panah-bawah
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Row {0},Baris {0}
apps/frappe/frappe/model/delete_doc.py,User not allowed to delete {0}: {1},Pengguna tidak diperbolehkan untuk menghapus {0}: {1}
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} of {1},{0} dari {1}
apps/frappe/frappe/public/js/frappe/model/model.js,Last Updated On,Terakhir Diperbarui Pada
DocType: SMS Settings,Message Parameter,Parameter pesan
DocType: Help Article,Likes,Suka
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Select Field,Pilih Bidang
DocType: Website Settings,Top Bar,Top Bar
DocType: GSuite Settings,Script Code,Kode Script
apps/frappe/frappe/core/doctype/user/user.js,Create User Email,Buat Email Pengguna
apps/frappe/frappe/core/doctype/doctype/doctype.py,No Permissions Specified,Tidak ada izin yang ditentukan
apps/frappe/frappe/desk/doctype/desktop_icon/desktop_icon.py,{0} not found,{0} tidak ditemukan
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,{0} records deleted,{0} catatan dihapus
DocType: Custom Role,Custom Role,Peran kustom
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 2,Rumah / Test Folder 2
apps/frappe/frappe/public/js/frappe/ui/messages.js,Enter your password,Masukkan password Anda
DocType: Dropbox Settings,Dropbox Access Secret,Dropbox Access Rahasia
DocType: Tag Link,Document Title,Judul dokumen
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,(Mandatory),(Wajib)
DocType: Social Login Key,Social Login Provider,Penyedia Login Sosial
apps/frappe/frappe/templates/includes/comments/comments.html,Add Another Comment,Tambahkan Komentar lain
apps/frappe/frappe/core/doctype/data_import/importer.py,No data found in the file. Please reattach the new file with data.,Tidak ada data yang ditemukan dalam file. Tolong pasang kembali file baru dengan data.
apps/frappe/frappe/public/js/frappe/list/list_view.js,Edit DocType,mengedit DocType
apps/frappe/frappe/templates/emails/data_deletion_approval.html,Confirm Request,Konfirmasikan Permintaan
apps/frappe/frappe/core/doctype/doctype/doctype.py,Fold must come before a Section Break,Lipat harus datang sebelum Bagian istirahat
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Under Development,Dalam pengembangan
apps/frappe/frappe/integrations/doctype/slack_webhook_url/slack_webhook_url.py,Go to the document,Pergi ke dokumen
apps/frappe/frappe/public/js/frappe/model/meta.js,Last Modified By,Terakhir Diubah Dengan
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Customizations Reset,Penyesuaian ulang Reset
DocType: Workflow State,hand-down,tangan-ke bawah
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,"No fields found that can be used as a Kanban Column. Use the Customize Form to add a Custom Field of type ""Select"".",Tidak ada bidang yang ditemukan yang dapat digunakan sebagai Kolom Kanban. Gunakan Formulir Kustomisasi untuk menambahkan Bidang Kustom jenis &quot;Pilih&quot;.
DocType: Address,GST State,Negara bagian
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Cancel without Submit,{0}: Tidak dapat mengatur Pembatalan tanpa melakukan penyerahan
DocType: Website Theme,Theme,Tema
DocType: OAuth Authorization Code,Redirect URI Bound To Auth Code,Redirect URI Bound Untuk Kode Tupoksi
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Open Help,Buka Bantuan
DocType: DocType,Is Submittable,Apakah Submittable
apps/frappe/frappe/core/doctype/comment/comment.py,New Mention,Perhatian Baru
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,No new Google Contacts synced.,Tidak ada Kontak Google baru yang disinkronkan.
DocType: File,Uploaded To Google Drive,Diunggah ke Google Drive
apps/frappe/frappe/custom/doctype/property_setter/property_setter.js,Value for a check field can be either 0 or 1,Nilai untuk bidang pemeriksaan dapat berupa 0 atau 1
apps/frappe/frappe/model/document.py,Could not find {0},Tidak dapat menemukan {0}
apps/frappe/frappe/public/js/frappe/form/controls/link.js,Filters applied for {0},Filter diterapkan untuk {0}
apps/frappe/frappe/core/doctype/data_export/exporter.py,Column Labels:,Kolom Labels:
apps/frappe/frappe/model/naming.py,Naming Series mandatory,Penamaan Seri wajib
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} criticized your work on {1} with {2} points,{0} mengkritik karya Anda pada {1} dengan {2} poin
DocType: Workflow State,Inbox,Kotak Masuk
DocType: Kanban Board Column,Red,Merah
DocType: Workflow State,Tag,Label
DocType: Custom Script,Script,Skrip
apps/frappe/frappe/core/doctype/data_import/log_details.html,Document can't saved.,Dokumen tidak dapat disimpan
DocType: Energy Point Rule,Maximum Points,Poin Maksimum
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,My Settings,Pengaturan saya
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Text Color,Warna Teks
apps/frappe/frappe/desk/page/backups/backups.py,Backup job is already queued. You will receive an email with the download link,Pekerjaan cadangan sudah dalam antrian. Anda akan menerima surel dengan tautan unduh
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,1 Google Calendar Event synced.,1 Acara Kalender Google disinkronkan.
DocType: Desktop Icon,Force Show,Angkatan Tampilkan
apps/frappe/frappe/auth.py,Invalid Request,Permintaan tidak valid
apps/frappe/frappe/public/js/frappe/form/layout.js,This form does not have any input,Formulir ini tidak memiliki masukan
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Session Expiry must be in format {0},Sesi kadaluarsa harus dalam format {0}
DocType: Chat Message,Group,Grup
DocType: Footer Item,"Select target = ""_blank"" to open in a new page.","Pilih target = ""_blank"" untuk membuka di halaman baru."
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,1 year,1 tahun
apps/frappe/frappe/public/js/frappe/model/model.js,Permanently delete {0}?,Secara permanen menghapus {0}?
apps/frappe/frappe/core/doctype/file/file.py,Same file has already been attached to the record,File yang sama telah melekat pada catatan
apps/frappe/frappe/model/workflow.py,{0} is not a valid Workflow State. Please update your Workflow and try again.,{0} bukan Status Alur Kerja yang valid. Perbarui Alur Kerja anda dan coba lagi.
apps/frappe/frappe/templates/emails/energy_points_summary.html,gave {0} points,memberi {0} poin
DocType: Workflow State,wrench,kunci
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not Set,Tidak Diatur
DocType: Deleted Document,GitHub Sync ID,ID Sinkronisasi GitHub
DocType: Activity Log,Date,Tanggal
apps/frappe/frappe/public/js/frappe/social/components/PostLoader.vue,No more posts,Tidak ada lagi posting
DocType: Access Log,RAW Information Log,Log Informasi RAW
DocType: Website Settings,Disable Signup,Nonaktifkan Signup
DocType: Email Queue,Email Queue,Antrian Surel
DocType: Address,Haryana,Haryana
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} appreciation points for {1} {2},{0} poin penghargaan untuk {1} {2}
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Roles can be set for users from their User page.,Peran dapat diatur untuk pengguna dari halaman Pengguna mereka.
apps/frappe/frappe/templates/includes/comments/comments.html,Add Comment,Tambahkan komentar
DocType: DocField,Mandatory,Wajib
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Module to Export,Modul untuk Ekspor
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: No basic permissions set,{0}: Tidak ada perizinan dasar yang ditetapkan
apps/frappe/frappe/utils/backups.py,Download link for your backup will be emailed on the following email address: {0},Tautan unduh untuk cadangan Anda akan dikirimkan melalui surel pada alamat surel berikut: {0}
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Meaning of Submit, Cancel, Amend","Artinya dari Submit, Batal, Amend"
apps/frappe/frappe/desk/doctype/todo/todo_list.js,To Do,To Do
DocType: Test Runner,Module Path,Jalur Modul
DocType: Milestone Tracker,Track milestones for any document,Lacak tonggak sejarah untuk dokumen apa pun
