apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,نوی {} رالیفونه د لاندې ایپسونو لپاره شتون لري
DocType: User,Stores the JSON of last known versions of various installed apps. It is used to show release notes.,ذخیرې په توګه د د مختلفو نصب غوښتنلیکونه تېرو ده پېژندل شوې نسخې د JSON. دا کارول کيږي چې خوشې یادښتونه ښيي.
DocType: Energy Point Rule,User Field,کارن ډګر
DocType: DocType,MyISAM,MyISAM
DocType: Data Migration Run,Push Delete,پټه ړنګول
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,{0} already unsubscribed for {1} {2},{0} لا د کش {1} {2}
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Did not remove,ايا لرې نه
apps/frappe/frappe/desk/like.py,Liked,خوبيا
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js,Send Now,وليږئ اوس
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Standard DocType cannot have default print format, use Customize Form",معياري DocType نه شي کولای تلوالیزه چاپي بڼه لري، دتنظيمولو فورمه وکاروي
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Standard DocType cannot have default print format, use Customize Form",معياري DocType نه شي کولای تلوالیزه چاپي بڼه لري، دتنظيمولو فورمه وکاروي
DocType: Report,Query,نه خوری
DocType: Customize Form,Sort Order,سمبالول، منظمول
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,'In List View' not allowed for type {0} in row {1},&#39;په List View لپاره ډول {0} په قطار نه اجازه {1}
DocType: Letter Head,Footer HTML,فوټر HTML
DocType: Custom Field,Select the label after which you want to insert new field.,ليبل وروسته چې تاسو غواړئ چې نوي ډګر ورننباسئ وټاکئ.
,Document Share Report,سند Share راپور
DocType: Social Login Key,Base URL,بنسټ بیس URL
DocType: User,Last Login,تېره ننوتل
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,You can't set 'Translatable' for field {0},تاسو د فیلډ لپاره &#39;Translatable&#39; نه ټاکلی شئ {0}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Column,کالم
DocType: Chat Profile,Chat Profile,د پېژندڅېره
DocType: Custom Field,Adds a custom field to a DocType,د يو DocType زیاتوي يو دود برخه
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,Click on the link below to verify your request,د خپلې غوښتنې تصدیق کولو لپاره لاندې لینک باندې کلیک وکړئ
DocType: File,Is Home Folder,ده کور پوښۍ
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Navbar Style,د نوبار ډول
apps/frappe/frappe/utils/__init__.py,{0} is not a valid Email Address,{0} یو باوري دبرېښنا ليک پته نه ده
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Select atleast 1 record for printing,تيروخت د چاپولو 1 ریکارډ وټاکئ
apps/frappe/frappe/core/doctype/has_role/has_role.py,User '{0}' already has the role '{1}',کارن &#39;{0}&#39; پخوا د رول &#39;{1}&#39;
DocType: System Settings,Two Factor Authentication method,د دوو فکتور اعتباري طریقه
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,First set the name and save the record.,لومړی نوم نومول او ریکارډ خوندي کول.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,5 Records,5 ریکارډونه
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Shared with {0},د شریکې سره د {0}
apps/frappe/frappe/email/queue.py,Unsubscribe,ویسي
DocType: View Log,Reference Name,ماخذ نوم
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Change User,کارن بدل کړئ
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Update Translations,اوسمهال لاسوندونه
DocType: Error Snapshot,Exception,استثنا
DocType: Email Account,Use IMAP,IMAP استعمال
DocType: Activity Log,Activity Log,فعالیت ننوتنه
DocType: View Log,Viewed By,لخوا ليدل کيږي
DocType: Integration Request,Authorized,اجازه
DocType: DocType,Single Types have only one record no tables associated. Values are stored in tabSingles,مجرد ډولونه یوازې یو ریکارډ جدولونه نه سره تړاو لري. ارزښتونه په tabSingles زیرمه شوي دي
DocType: System Settings,Enable Password Policy,پاسورډ پالیسۍ فعال
DocType: System Settings,Enable Password Policy,پاسورډ پالیسۍ فعال
DocType: Web Form,"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]",[{: _ ( &quot;دندې&quot;)، &quot;لار&quot;: &quot;دندې&quot; &quot;نښکه&quot;}] په توګه بشپړفهرست
apps/frappe/frappe/custom/doctype/property_setter/property_setter.py,Field type cannot be changed for {0},ساحوي ډول لپاره نه شي کولای بدل شي {0}
DocType: Workflow,Rules defining transition of state in the workflow.,اصول په ننګولې دي د دولت د انتقال د تعریف.
DocType: File,Folder,دادوسیه
DocType: Website Route Meta,Website Route Meta,د ویب پا Rouې میټا
DocType: DocField,Index,ډېرځليزې
DocType: Email Group,Newsletter Manager,خبر پاڼه د مدير
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 1,انتخاب: 1
apps/frappe/frappe/public/js/frappe/form/formatters.js,{0} to {1},{0} د {1}
apps/frappe/frappe/config/settings.py,Log of error during requests.,د غوښتنې په ترڅ کې د تیروتنې څېره.
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,{0} has been successfully added to the Email Group.,{0} په برياليتوب سره د برېښليک ګروپ زياته شوې ده.
apps/frappe/frappe/public/js/frappe/form/grid.js,Do not edit headers which are preset in the template,هغه سرلیکونه مه سمئ چې کوم ټکي یې په کېمپ کې نه دي
apps/frappe/frappe/twofactor.py,Login Verification Code from {},د {} څخه د ننوتلو د تصدیق کوډ
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You gained {0} points,تاسو {0} ټکي ترلاسه کړل
DocType: Address,Uttar Pradesh,اترپردېش
apps/frappe/frappe/www/confirm_workflow_action.html,Note:,یادونه:
DocType: Address,Pondicherry,Pondicherry
DocType: Data Import,Import Status,د واردولو حالت
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Scheduled to send to {0},ټاکل شوې چې د واستوي {0}
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Page Shortcuts,د پا Shortې لنډلارې
DocType: Kanban Board Column,Indicator,شاخص
DocType: DocShare,Everyone,هرڅوک
DocType: Workflow State,backward,په شا
apps/frappe/frappe/core/doctype/doctype/doctype.py,"{0}: Only one rule allowed with the same Role, Level and {1}",{0}: يوازې يو واکمنۍ د همدې رول، د ليول او اجازه {1}
DocType: Email Queue,Add Unsubscribe Link,Add لاسرسۍ لینک
apps/frappe/frappe/templates/includes/comments/comments.html,No comments yet. Start a new discussion.,څه نه دي ویلي اوسه. یو نوی بحث پیل کړئ.
DocType: Workflow State,share,برخه
apps/frappe/frappe/config/settings.py,Set numbering series for transactions.,ټاکل شوی شمیر د معاملو لړ.
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Configure Charts,چارټونه ترتیبول
DocType: User,Last IP,تېره IP
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Please add a subject to your email,مهرباني وکړئ یو مضمون خپل بریښنالیک اضافه کړئ
apps/frappe/frappe/share.py,A new document {0} has been shared by with you {1}.,یو نوی سند {0} له تاسو سره {1} شریک شوی دی.
DocType: Data Migration Connector,Data Migration Connector,د ډاټا مهاجرت کنټرول
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} reverted {1},{0} بیرته راستول شوی {1}
DocType: Email Account,Track Email Status,د بریښناليک وضعیت
DocType: Note,Notify Users On Every Login,په هر ننوتل کارنان خبر
DocType: Note,Notify Users On Every Login,په هر ننوتل کارنان خبر
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records.,په بریالیتوب سره د {0} ریکارډونه نوي شوي.
DocType: PayPal Settings,API Password,API پاسورډ
apps/frappe/frappe/data_migration/doctype/data_migration_connector/data_migration_connector.py,Enter python module or select connector type,د پیټون ماډل داخل کړئ یا د کنټرول ډول غوره کړئ
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Fieldname not set for Custom Field,د ګمرک د ساحوي Fieldname نه
apps/frappe/frappe/public/js/frappe/model/model.js,Last Updated By,آخرین به روز رسانی By
apps/frappe/frappe/email/doctype/email_group/email_group.js,View Subscribers,محتویات پېرودونکي
apps/frappe/frappe/public/js/frappe/form/print.js,"PDF printing via ""Raw Print"" is not yet supported. Please remove the printer mapping in Printer Settings and try again.",د &quot;خام چاپ&quot; له لارې د PDF چاپ اوس هم ملاتړ ندی شوی. مهرباني وکړئ د چاپګر تنظیماتو کې د پرنټر نقشه لرې کړئ او بیا هڅه وکړئ.
DocType: Webhook,after_insert,وروسته
apps/frappe/frappe/core/doctype/file/file.py,Cannot delete file as it belongs to {0} {1} for which you do not have permissions,دوتنه نشي کولی ځکه چې دا د {0} {1} پورې اړه لري ځکه چې تاسو لرې اجازه نلري
DocType: Website Theme,Custom JS,ګمرک JS
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Ms,اغلی
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Background Color,شاليد رنګ
apps/frappe/frappe/public/js/frappe/views/communication.js,There were errors while sending email. Please try again.,ایمیل استولو په داسې حال کې تېروتنې شوې دي. لطفا بیا هڅه وکړې.
DocType: Portal Settings,Portal Settings,تانبه امستنې
DocType: Review Level,Level Name,کچه نوم
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js,Cannot update {0},تازه ندی کولی {0}
DocType: Data Migration Mapping,Mapping,نقشه
DocType: Web Page,0 is highest,0 لوړه ده
apps/frappe/frappe/public/js/frappe/microtemplate.js,Please enable pop-ups in your browser,مهرباني وکړئ په خپل براوزر کې پاپ اپ فعال کړئ
apps/frappe/frappe/core/doctype/communication/communication.js,Are you sure you want to relink this communication to {0}?,آیا تاسو په ډاډمنه توګه غواړئ چې د {0} د دې اړیکو relink؟
DocType: Print Settings,Server IP,پالنګر IP
DocType: Email Queue,Attachments,ضم
apps/frappe/frappe/website/doctype/web_form/web_form.py,You don't have the permissions to access this document,تاسو د پرېښلې د دې سند د لاسرسی نه لري
DocType: Language,Language Name,ژبه نوم
DocType: Email Group Member,Email Group Member,واستوئ د ګروپ د غړو
apps/frappe/frappe/auth.py,Your account has been locked and will resume after {0} seconds,ستاسو حساب بند شوی او د {0} ثانیو وروسته به بیا پیل شي
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,User Permissions are used to limit users to specific records.,د کارن اجازې کارول د کاروونکو د محدودو ریکارډونو لپاره کارول کیږي.
DocType: Notification,Value Changed,ارزښت بدله
apps/frappe/frappe/model/base_document.py,Duplicate name {0} {1},دوه نوم {0} د {1}
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Retry,بیا راګرځول
DocType: Contact Phone,Number,شمېره
DocType: Web Form Field,Web Form Field,ويب فورمه ساحوي
apps/frappe/frappe/templates/emails/new_message.html,You have a new message from: ,تاسو له یو نوی پیغام لرئ:
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_field.html,Edit HTML,سمول HTML
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Redirect URL,لطفا د مستقیم یو آر ایل داخل کړئ
apps/frappe/frappe/core/doctype/language/language.py,"{0} must begin and end with a letter and can only contain letters,
				hyphen or underscore.",{0} باید د یو لیک سره پیلیږي او پای باید پکې لیکونه ، هایفن یا انډر سکور ولري.
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Restore Original Permissions,Original حلال لپاره بيازېرمل
DocType: Address,Shop,شاپ
DocType: DocField,Button,تڼی
apps/frappe/frappe/printing/doctype/print_format/print_format.py,{0} is now default print format for {1} doctype,{0} اوس د ده لپاره د {1} doctype تلوالیزه چاپي بڼه
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.js,Archived Columns,Archived یورتان
