apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Na voljo so nova izdaja {{} za naslednje programe
apps/frappe/frappe/public/js/frappe/form/print.js,"PDF printing via ""Raw Print"" is not yet supported. Please remove the printer mapping in Printer Settings and try again.",Tiskanje PDF s pomočjo &quot;Surovega tiska&quot; še ni podprto. Odstranite preslikavo tiskalnika v nastavitvah tiskalnika in poskusite znova.
DocType: Webhook,after_insert,after_insert
apps/frappe/frappe/core/doctype/file/file.py,Cannot delete file as it belongs to {0} {1} for which you do not have permissions,"Datoteke ne morete izbrisati, ker pripada {0} {1}, za katerega nimate dovoljenj"
DocType: Website Theme,Custom JS,Custom JS
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Ms,gospa
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Background Color,Barva ozadja
apps/frappe/frappe/public/js/frappe/views/communication.js,There were errors while sending email. Please try again.,Tam so bile napake pri pošiljanju e-pošte. Prosim poskusi znova.
DocType: Portal Settings,Portal Settings,Portal Nastavitve
DocType: Review Level,Level Name,Ime stopnje
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js,Cannot update {0},Ni mogoče posodobiti {0}
DocType: Data Migration Mapping,Mapping,Kartiranje
DocType: Web Page,0 is highest,0 je najvišja
apps/frappe/frappe/public/js/frappe/microtemplate.js,Please enable pop-ups in your browser,V brskalniku omogočite pojavna okna
apps/frappe/frappe/core/doctype/communication/communication.js,Are you sure you want to relink this communication to {0}?,"Ali ste prepričani, da želite znova povezati to sporočilo {0}?"
DocType: Print Settings,Server IP,Server IP
DocType: Email Queue,Attachments,Priponke
apps/frappe/frappe/website/doctype/web_form/web_form.py,You don't have the permissions to access this document,Nimate dovoljenja za dostop do tega dokumenta
DocType: Language,Language Name,Jezik Ime
DocType: Email Group Member,Email Group Member,E-pošta član skupine
apps/frappe/frappe/auth.py,Your account has been locked and will resume after {0} seconds,Vaš račun je bil zaklenjen in se bo nadaljeval po {0} sekundah
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,User Permissions are used to limit users to specific records.,Uporabniška dovoljenja se uporabljajo za omejitev uporabnikov na določene zapise.
DocType: Notification,Value Changed,Vrednost Spremenjeno
apps/frappe/frappe/model/base_document.py,Duplicate name {0} {1},Duplicate name {0} {1}
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Retry,Ponovno poskusi
DocType: Contact Phone,Number,Številka
DocType: Web Form Field,Web Form Field,Web Form Field
apps/frappe/frappe/templates/emails/new_message.html,You have a new message from: ,Novo sporočilo ste prejeli od:
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_field.html,Edit HTML,Edit HTML
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Redirect URL,Vnesite URL za preusmeritev
apps/frappe/frappe/core/doctype/language/language.py,"{0} must begin and end with a letter and can only contain letters,
				hyphen or underscore.","{0} se mora začeti in končati s črko in lahko vsebuje samo črke, vezaje ali podčrtaje."
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Restore Original Permissions,Obnavljanje prvotnih dovoljenj
DocType: Address,Shop,Trgovina
DocType: DocField,Button,Button
apps/frappe/frappe/printing/doctype/print_format/print_format.py,{0} is now default print format for {1} doctype,{0} je sedaj privzeta oblika tiskanja za {1} DOCTYPE
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.js,Archived Columns,arhiviranih Stolpci
DocType: Email Account,Default Outgoing,Privzeto Odhodni
DocType: Workflow State,play,igrajo
apps/frappe/frappe/templates/emails/new_user.html,Click on the link below to complete your registration and set a new password,"Kliknite na spodnjo povezavo, da dokončate vašo registracijo in nastavite novo geslo"
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Did not add,Ni dodala
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Accounts Assigned,Ni E-poštni računi Namenski
DocType: S3 Backup Settings,eu-west-2,eu-zahod-2
DocType: Contact Us Settings,Contact Us Settings,Nastavitve kontakta
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Searching ...,Iskanje ...
DocType: Workflow State,text-width,text-širina
apps/frappe/frappe/public/js/frappe/form/form.js,Maximum Attachment Limit for this record reached.,Največja Limit Attachment za ta zapis je dosegel.
apps/frappe/frappe/public/js/frappe/file_uploader/FileBrowser.vue,Search by filename or extension,Iskanje po imenu datoteke ali končnici
DocType: Notification,View Properties (via Customize Form),Poglejte nepremičnine (via Prilagajanje obliki)
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Click on a file to select it.,"Kliknite datoteko, da jo izberete."
DocType: Note Seen By,Note Seen By,Opomba vidijo
apps/frappe/frappe/utils/password_strength.py,Try to use a longer keyboard pattern with more turns,Poskusite uporabiti daljši vzorec tipkovnico z več zavoji
,LeaderBoard,leaderboard
DocType: DocType,Default Sort Order,Privzeti vrstni red razvrščanja
DocType: Address,Rajasthan,Rajasthan
DocType: Email Template,Email Reply Help,Pomoč za e-pošto
apps/frappe/frappe/core/doctype/report/report.js,Report Builder reports are managed directly by the report builder. Nothing to do.,Poročilo poročila Builder jih poročilo graditelja neposredno upravlja. Nič za početi.
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please verify your Email Address,"Prosimo, preverite svoj e-poštni naslov"
apps/frappe/frappe/model/document.py,none of,nobena
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Add Fields,Dodajte polja
apps/frappe/frappe/public/js/frappe/views/communication.js,Send Me A Copy,Pošlji mi kopijo
DocType: Dropbox Settings,App Secret Key,App Secret Key
DocType: Webhook,on_submit,on_submit
apps/frappe/frappe/config/website.py,Web Site,spletna stran
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0} cannot be set for Single types,{0} ni mogoče nastaviti za posamezne vrste
DocType: Data Import,Data Import,Uvoz podatkov
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Configure Chart,Konfiguracija grafikona
apps/frappe/frappe/public/js/frappe/form/sidebar/form_viewers.js,{0} are currently viewing this document,{0} trenutno pregledujejo ta dokument
DocType: ToDo,Assigned By Full Name,Dodeljeno od Celo Ime
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,{0} updated,{0} posodobljen
apps/frappe/frappe/core/doctype/doctype/doctype.py,Report cannot be set for Single types,Poročilo se ne more določiti Single vrste
apps/frappe/frappe/public/js/frappe/list/list_view.js,Share URL,URL za skupno rabo
DocType: System Settings,Allow Consecutive Login Attempts ,Dovoli zaporedne poskuse prijave
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,An error occured during the payment process. Please contact us.,Pri plačilnem postopku je prišlo do napake. Pišite nam.
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} days ago,{0} dni nazaj
DocType: Email Account,Awaiting Password,Čakanje geslo
DocType: Address,Address Line 1,Naslov Line 1
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not Descendants Of,Ni potomci
DocType: Contact,Company Name,ime podjetja
DocType: Custom DocPerm,Role,Vloga
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Settings...,Nastavitve ...
apps/frappe/frappe/templates/emails/delete_data_confirmation.html, to your browser,v vaš brskalnik
apps/frappe/frappe/utils/data.py,Cent,Cent
,Recorder,Snemalnik
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Compose Email,Sestavi e-
apps/frappe/frappe/config/settings.py,"States for workflow (e.g. Draft, Approved, Cancelled).","Države za potek dela (npr Osnutek, Odobren, Preklicano)."
DocType: Print Settings,Allow Print for Draft,Dovoli Print za osnutek
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Set Quantity,Nastavite Količina
apps/frappe/frappe/public/js/frappe/form/form.js,Submit this document to confirm,Predloži ta dokument za potrditev
DocType: Contact,Unsubscribed,Odjavljeni
apps/frappe/frappe/config/users_and_permissions.py,Set custom roles for page and report,Nastavitev po meri vloge za stran in poročila
DocType: Braintree Settings,Merchant ID,ID trgovca
apps/frappe/frappe/public/js/frappe/utils/rating_icons.html,Rating: ,Ocena:
DocType: Address,Dadra and Nagar Haveli,Dadra in Nagar Haveli
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Attach Your Picture,Priložite svojo sliko
apps/frappe/frappe/core/doctype/version/version_view.html,Row Values Changed,Vrednosti vrstice Spremenjene
DocType: Workflow State,Stop,Stop
DocType: Footer Item,Link to the page you want to open. Leave blank if you want to make it a group parent.,"Povezava na stran, ki jo želite odpreti. Pustite prazno, če želite, da je matična skupina."
DocType: DocType,Is Single,Single
apps/frappe/frappe/core/doctype/user/user.py,Sign Up is disabled,Registracija je onemogočeno
apps/frappe/frappe/email/queue.py,{0} has left the conversation in {1} {2},{0} je zapustil pogovor v {1} {2}
DocType: Access Log,Show Document,Prikaži dokument
DocType: Blogger,User ID of a Blogger,ID uporabnika za Blogger
apps/frappe/frappe/core/doctype/user/user.py,There should remain at least one System Manager,Tam bi moral ostati vsaj en System Manager
DocType: GCalendar Account,Authorization Code,dovoljenje koda
DocType: PayPal Settings,Mention transaction completion page URL,Omemba transakcijski URL dokončanje strani
DocType: Help Article,Expert,Strokovnjak
DocType: Workflow State,circle-arrow-right,Krog-arrow-desno
DocType: Role Profile,Role Profile,Profil vloge
apps/frappe/frappe/permissions.py,Document Type is not importable,Vrsta dokumenta ni mogoče uvoziti
DocType: LDAP Settings,LDAP Server Url,LDAP Server URL
apps/frappe/frappe/public/js/frappe/form/form.js,Cannot open instance when its {0} is open,Ne morem odpreti primerek ko {0} je njegova odprta
apps/frappe/frappe/printing/doctype/letter_head/letter_head.py,Header HTML set from attachment {0},HTML nastavitev glave iz priloge {0}
apps/frappe/frappe/config/desktop.py,Customization,Prilagoditev
DocType: LDAP Settings,Organizational Unit for Users,Organizacijska enota za uporabnike
,Transaction Log Report,Poročilo o dnevniku transakcij
DocType: Custom DocPerm,Custom DocPerm,meri DocPerm
DocType: Newsletter,Send Unsubscribe Link,Pošlji povezavo za odjavo
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,There are some linked records which needs to be created before we can import your file. Do you want to create the following missing records automatically?,"Obstaja nekaj povezanih zapisov, ki jih je treba ustvariti, preden lahko uvozimo vašo datoteko. Ali želite samodejno ustvariti naslednje manjkajoče zapise?"
DocType: Access Log,Method,Metoda
DocType: Report,Script Report,Script Poročilo
DocType: OAuth Authorization Code,Scopes,področji
DocType: About Us Settings,Company Introduction,Predstavitev podjetja
DocType: User,Last Password Reset Date,Zadnji datum ponastavitve gesla
DocType: DocField,Length,Dolžina
apps/frappe/frappe/config/settings.py,Restore or permanently delete a document.,Obnoviti ali trajno izbriše dokument.
apps/frappe/frappe/chat/doctype/chat_profile/chat_profile.py,Chat Profile for User {0} exists.,Profil za klepet za uporabnika {0} obstaja.
apps/frappe/frappe/public/js/frappe/social/components/PostSidebar.vue,Frequently Visited Links,Pogosto obiskane povezave
DocType: Notification,"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","Če želite dodati dinamično zadevo, uporabite Jinja oznake, kot so <div><pre> <code>{{ doc.name }} Delivered</code> </pre> </div>"
apps/frappe/frappe/desk/search.py,Invalid Search Field {0},Neveljavno polje za iskanje {0}
DocType: User,Modules HTML,Moduli HTML
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Allow Google Calendar Access,Dovoli dostop do Google Koledarja
DocType: Assignment Rule,Higher priority rule will be applied first,Najprej se uporabi pravilo višje prioritete
DocType: Email Account,"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""","Sledite, če je prejemnik odprl vaš e-poštni naslov. <br> Opomba: če pošiljate več prejemnikom, četudi 1 prejemnik prebere e-poštno sporočilo, se bo štelo za »odprto«,"
apps/frappe/frappe/public/js/frappe/ui/field_group.js,Missing Values Required,Manjkajoče vrednosti Obvezno
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Allow Google Contacts Access,Dovoli dostop do Google Stikov
DocType: Data Migration Connector,Frappe,frape
apps/frappe/frappe/core/doctype/communication/communication_list.js,Mark as Unread,Označi kot neprebrano
DocType: Activity Log,Operation,Delovanje
DocType: Customize Form,Change Label (via Custom Translation),Sprememba Label (po meri prevajanje)
apps/frappe/frappe/share.py,No permission to {0} {1} {2},Ni dovoljenja za {0} {1} {2}
DocType: Address,Permanent,Stalno
DocType: Address,Permanent,Stalno
apps/frappe/frappe/public/js/frappe/form/workflow.js,Note: Other permission rules may also apply,Opomba: Prijavijo se lahko tudi druga pravila dovolilnice
DocType: Assignment Rule,Unassign Condition,Razveljavi stanje
apps/frappe/frappe/templates/emails/print_link.html,View this in your browser,Oglejte si to v vašem brskalniku
DocType: DocType,Parent Field (Tree),Starševsko polje (drevo)
DocType: DocType,Search Fields,Išči Fields
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,Sync Contacts,Sinhroniziraj stike
DocType: System Settings,OTP Issuer Name,OTP Ime izdajatelja
DocType: OAuth Bearer Token,OAuth Bearer Token,Nosilec Žeton OAuth
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Dr,Dr
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Syncing,Sinhronizacija
apps/frappe/frappe/public/js/frappe/file_uploader/FilePreview.vue,Uploaded successfully,Naložba je uspešno
apps/frappe/frappe/public/js/frappe/dom.js,You are connected to internet.,Povezani ste s spletom.
DocType: Social Login Key,Enable Social Login,Omogoči družabno prijavo
DocType: Data Import Beta,Warnings,Opozorila
DocType: Communication,Event,Dogodek
apps/frappe/frappe/public/js/frappe/views/communication.js,"On {0}, {1} wrote:","Na {0}, {1} je napisal:"
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Cannot delete standard field. You can hide it if you want,"Ne morete izbrisati standardne polje. Lahko ga skrijete, če želite"
DocType: Top Bar Item,For top bar,Za zgornji vrstici
DocType: Social Login Key,Auth URL Data,Podatki o avtorskih URL-jih
apps/frappe/frappe/desk/page/backups/backups.py,Queued for backup. You will receive an email with the download link,Vrstni red za varnostno kopiranje. Prejeli boste e-poštno sporočilo s povezavo za prenos
