apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Mpya {} iliyotolewa kwa programu zifuatazo zinapatikana
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,Sync Contacts,Unganisha anwani
DocType: System Settings,OTP Issuer Name,Jina la Mtumaji wa OTP
DocType: OAuth Bearer Token,OAuth Bearer Token,Kitambulisho cha OAuth Kitambulisho
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Dr,Dk
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Syncing,Inasawazisha
apps/frappe/frappe/public/js/frappe/file_uploader/FilePreview.vue,Uploaded successfully,Imepakiwa kwa mafanikio
apps/frappe/frappe/public/js/frappe/dom.js,You are connected to internet.,Umeshikamana na mtandao.
DocType: Social Login Key,Enable Social Login,Wezesha Kuingia kwa Jamii
DocType: Data Import Beta,Warnings,Onyo
DocType: Communication,Event,Tukio
apps/frappe/frappe/public/js/frappe/views/communication.js,"On {0}, {1} wrote:","Kwa {0}, {1} aliandika:"
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Cannot delete standard field. You can hide it if you want,Haiwezi kufuta shamba la kawaida. Unaweza kujificha ikiwa unataka
DocType: Top Bar Item,For top bar,Kwa bar ya juu
DocType: Social Login Key,Auth URL Data,Data ya URL ya Auth
apps/frappe/frappe/desk/page/backups/backups.py,Queued for backup. You will receive an email with the download link,Iliyotokana na uhifadhi. Utapokea barua pepe na kiungo cha kupakua
apps/frappe/frappe/utils/bot.py,Could not identify {0},Haikuweza kutambua {0}
DocType: Address,Address,Anwani
apps/frappe/frappe/templates/pages/integrations/payment-failed.html,Payment Failed,Malipo Imeshindwa
DocType: Print Settings,In points. Default is 9.,Katika pointi. Hitilafu ni 9.
DocType: OAuth Client,Redirect URIs,Rejea URI
DocType: LDAP Settings,StartTLS,StartTLS
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py,Submiting {0},Kuwasilisha {0}
DocType: Workflow State,heart,moyo
apps/frappe/frappe/www/update-password.html,Old Password Required.,Nywila ya Kale Inahitajika.
DocType: Role,Desk Access,Upatikanaji wa dawati
DocType: Workflow State,minus,fanya
DocType: S3 Backup Settings,Bucket,Bucket
apps/frappe/frappe/public/js/frappe/ui/capture.js,Unable to load camera.,Haiwezi kupakia kamera.
apps/frappe/frappe/core/doctype/user/user.py,Welcome email sent,Karibu barua pepe imetumwa
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Let's prepare the system for first use.,Hebu tuandae mfumo kwa matumizi ya kwanza.
apps/frappe/frappe/core/doctype/user/user.py,Already Registered,Tayari Imejiandikisha
DocType: System Settings,Float Precision,Precision ya Mafuriko
DocType: Notification,Sender Email,Sender Email
apps/frappe/frappe/core/doctype/page/page.py,Only Administrator can edit,Msimamizi tu anaweza kuhariri
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Please select applicable Doctypes,Tafadhali chagua Mafundisho yanayotumika
DocType: DocType,Editable Grid,Grid Editable
DocType: Property Setter,Property Setter,Setter ya Mali
DocType: Web Form,Allow Print,Ruhusu Print
DocType: Communication,Clicked,Imebofya
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Unfollow,Ondoa wazi
apps/frappe/frappe/public/js/frappe/form/form.js,No permission to '{0}' {1},Hakuna kibali cha &#39;{0}&#39; {1}
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js,Scheduled to send,Imepangwa kutuma
DocType: DocType,Track Seen,Kufuatilia Kuonekana
DocType: Dropbox Settings,File Backup,Funga Backup
DocType: Kanban Board Column,orange,machungwa
apps/frappe/frappe/public/js/frappe/list/list_view.js,No {0} found,Hakuna {0} kupatikana
apps/frappe/frappe/config/customization.py,Add custom forms.,Ongeza fomu za desturi.
apps/frappe/frappe/desk/like.py,{0}: {1} in {2},{0}: {1} katika {2}
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,submitted this document,iliwasilisha hati hii
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; User Permissions,Sanidi&gt; Ruhusa za Mtumiaji
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,The system provides many pre-defined roles. You can add new roles to set finer permissions.,Mfumo hutoa majukumu mengi ya awali. Unaweza kuongeza majukumu mapya ya kuweka vibali vyema.
DocType: Communication,CC,CC
DocType: Country,Geo,Geo
DocType: Data Migration Run,Trigger Name,Jina la Trigger
apps/frappe/frappe/public/js/frappe/desk.js,Domains,Domains
DocType: Blog Category,Blog Category,Jamii ya Blog
apps/frappe/frappe/model/mapper.py,Cannot map because following condition fails: ,Haiwezi ramani kwa sababu hali hii inashindwa:
DocType: Role Permission for Page and Report,Roles HTML,Kazi HTML
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,Select a Brand Image first.,Chagua picha ya Brand kwanza.
DocType: Dashboard Chart Source,Dashboard Chart Source,Chanzo cha Chati ya Dashibodi
DocType: Auto Repeat,Active,Active
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Insert Below,Ingiza Chini
DocType: Kanban Board Column,Blue,Bluu
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,All customizations will be removed. Please confirm.,Uteuzi wote utaondolewa. Tafadhali hakikisha.
DocType: Page,Page HTML,HTML ya ukurasa
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Export Errored Rows,Safari zilizoondolewa nje
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,Group name cannot be empty.,Jina la kikundi hawezi kuwa tupu.
apps/frappe/frappe/public/js/frappe/views/treeview.js,Further nodes can be only created under 'Group' type nodes,Nodes zaidi zinaweza kuundwa tu chini ya nambari za aina ya &#39;Kikundi&#39;
DocType: SMS Parameter,Header,Kichwa
apps/frappe/frappe/public/js/frappe/model/model.js,Unknown Column: {0},Column isiyojulikana: {0}
DocType: Notification Recipient,Email By Role,Barua kwa Wajibu
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Nothing to update,Hakuna cha kusasisha
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Users with role {0}:,Watumiaji wenye jukumu {0}:
DocType: Print Format,Custom Format,Fomu ya Desturi
DocType: Workflow State,random,random
DocType: Newsletter Email Group,Newsletter Email Group,Jarida Email Group
DocType: Braintree Settings,Integrations,Uunganisho
DocType: DocField,Section Break,Kuvunja sehemu
DocType: Address,Warehouse,Ghala
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Font Styles,Mitindo ya herufi
DocType: Address,Other Territory,Sehemu nyingine
,Messages,Ujumbe
apps/frappe/frappe/config/website.py,Portal,Portal
DocType: Email Account,Use Different Email Login ID,Tumia anwani ya barua pepe tofauti ya ID
apps/frappe/frappe/desk/query_report.py,Must specify a Query to run,Lazima kutaja Jitihada ya kukimbia
apps/frappe/frappe/integrations/doctype/braintree_settings/braintree_settings.py,"There seems to be an issue with the server's braintree configuration. Don't worry, in case of failure, the amount will get refunded to your account.","Inaonekana kuwa kuna suala la usanidi wa braintree ya seva. Usijali, ikiwa hali ya kushindwa, kiasi hicho kitarejeshwa kwa akaunti yako."
apps/frappe/frappe/www/me.html,Manage Third Party Apps,Dhibiti Programu za Tatu
DocType: Website Settings,Route Redirects,Njia zinazoelekezwa
apps/frappe/frappe/config/settings.py,"Language, Date and Time settings","Lugha, Tarehe na Mipangilio ya Muda"
DocType: User Email,User Email,Mtumiaji Barua pepe
DocType: Assignment Rule Day,Saturday,Jumamosi
DocType: User,Represents a User in the system.,Inaonyesha mtumiaji katika mfumo.
DocType: List View Setting,Disable Auto Refresh,Lemaza Usasishaji Auto
DocType: Comment,Label,Lebo
apps/frappe/frappe/desk/form/assign_to.py,"The task {0}, that you assigned to {1}, has been closed.","Kazi {0}, ambayo umepewa {1}, imefungwa."
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Please close this window,Tafadhali funga dirisha hili
DocType: Print Format,Print Format Type,Aina ya Aina ya Kuchapa
DocType: Newsletter,A Lead with this Email Address should exist,Kiongozi na Anwani hii ya barua pepe inapaswa kuwepo
apps/frappe/frappe/public/js/frappe/ui/toolbar/about.js,Open Source Applications for the Web,Maombi ya Chanzo cha Open kwenye Mtandao
DocType: Event,Call,Wito
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,"Add the name of a ""Google Web Font"" e.g. ""Open Sans""",Ongeza jina la &quot;Google Font Font&quot; kwa mfano &quot;Fungua Wazi&quot;
apps/frappe/frappe/public/js/frappe/request.js,Request Timed Out,Omba Kati ya Muda
apps/frappe/frappe/config/settings.py,Enable / Disable Domains,Wezesha / Zima Domains
DocType: Role Permission for Page and Report,Allow Roles,Ruhusu Wajibu
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records out of {1}.,Imefanikiwa kuingiza rekodi {0} kati ya {1}.
DocType: Assignment Rule,"Simple Python Expression, Example: Status in (""Invalid"")","Maonyesho ya Python Rahisi, Mfano: Hali katika (&quot;batili&quot;)"
DocType: User,Last Active,Mwisho Active
DocType: Email Account,SMTP Settings for outgoing emails,Mipangilio ya SMTP kwa barua pepe zinazotoka
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,choose an,chagua
DocType: Data Export,Filter List,Orodha ya Filter
DocType: Data Export,Excel,Excel
DocType: Email Account,Auto Reply Message,Ujumbe wa Jibu la Auto
DocType: Data Migration Mapping,Condition,Hali
apps/frappe/frappe/utils/data.py,{0} hours ago,{0} masaa iliyopita
apps/frappe/frappe/utils/data.py,1 month ago,Miezi 1 iliyopita
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Not Specified,Haijabainishwa
DocType: Contact,User ID,Kitambulisho cha mtumiaji
DocType: Communication,Sent,Imepelekwa
DocType: Address,Kerala,Kerala
apps/frappe/frappe/public/js/frappe/desk.js,Administration,Utawala
DocType: User,Simultaneous Sessions,Mkutano wa Sambamba
DocType: Social Login Key,Client Credentials,Vyeti vya Mteja
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Open a module or tool,Fungua moduli au chombo
DocType: Communication,Delivery Status,Hali ya utoaji
DocType: Module Def,App Name,Jina la App
DocType: Workflow,"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Shamba ambayo inawakilisha Hali ya Kazi ya Shughuli ya Shughuli (ikiwa shamba haipo, Shamba la Kidunia la siri litaundwa)"
DocType: Help Article,Knowledge Base Contributor,Msaidizi wa Msingi wa Maarifa
DocType: Communication,Sent Read Receipt,Imetumwa Receipt
DocType: Email Queue,Unsubscribe Method,Ondoa Njia
DocType: GSuite Templates,Related DocType,Ilihusiana na DocType
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit to add content,Badilisha ili kuongeza maudhui
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Languages,Chagua Lugha
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,Card Details,Maelezo ya Kadi
apps/frappe/frappe/__init__.py,No permission for {0},Hakuna ruhusa kwa {0}
DocType: DocType,Advanced,Kikubwa
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Seems API Key or API Secret is wrong !!!,Inaonekana Muhimu wa API au Siri ya API ni sahihi !!!
apps/frappe/frappe/templates/emails/auto_reply.html,Reference: {0} {1},Rejea: {0} {1}
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Mrs,Bi
DocType: File,Attached To Name,Imewekwa kwa jina
DocType: Address,Address Type,Aina ya Anwani
apps/frappe/frappe/email/receive.py,Invalid User Name or Support Password. Please rectify and try again.,Jina la mtumiaji batili au Nenosiri la Usaidizi. Tafadhali tengeneza na jaribu tena.
DocType: Email Account,Yahoo Mail,mtandao wa Yahoo
apps/frappe/frappe/email/doctype/notification/notification.py,Error in Notification,Hitilafu katika Arifa
DocType: Access Log,Log Data,Ingia Takwimu
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Madam,Madam
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Criticize,Kosoa
apps/frappe/frappe/desk/page/activity/activity_row.html,Updated {0}: {1},Imeongezwa {0}: {1}
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Master,Mwalimu
DocType: DocType,User Cannot Create,Mtumiaji hawezi kuunda
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Successfully Done,Imefanikiwa
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox access is approved!,Upatikanaji wa Dropbox umekubaliwa!
DocType: Customize Form,Enter Form Type,Ingiza Aina ya Fomu
DocType: Google Drive,Authorize Google Drive Access,Idhini Upataji wa Hifadhi ya Google
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Missing parameter Kanban Board Name,Jina la Bodi la Kanban lililopoteza
apps/frappe/frappe/public/js/frappe/list/list_sidebar_stat.html,No records tagged.,Hakuna kumbukumbu zilizowekwa.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Remove Field,Ondoa Shamba
apps/frappe/frappe/public/js/frappe/request.js,You are not connected to Internet. Retry after sometime.,Hunaunganishwa kwenye mtandao. Jaribu tena baada ya wakati mwingine.
apps/frappe/frappe/public/js/frappe/form/form.js,"Allowing DocType, DocType. Be careful!","Kuruhusu DocType, DocType. Kuwa mwangalifu!"
apps/frappe/frappe/config/core.py,"Customized Formats for Printing, Email","Fomu za Customized for Printing, Email"
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Sum of {0},Jumla ya {0}
apps/frappe/frappe/public/js/frappe/desk.js,Updated To New Version,Imesasishwa hadi Toleo Jipya
DocType: Custom Field,Depends On,Inategemea na
DocType: Kanban Board Column,Green,Kijani
DocType: Custom DocPerm,Additional Permissions,Vipengee vya ziada
DocType: Email Account,Always use Account's Email Address as Sender,Daima kutumia Anwani ya barua pepe ya Akaunti kama Sender
apps/frappe/frappe/templates/includes/comments/comments.html,Login to comment,Ingia ili kutoa maoni
apps/frappe/frappe/core/doctype/data_import/importer.py,Start entering data below this line,Anza kuingia data chini ya mstari huu
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,changed values for {0},mabadiliko ya maadili kwa {0}
apps/frappe/frappe/email/doctype/email_account/email_account.py,"Email ID must be unique, Email Account already exists \
				for {0}","Kitambulisho cha barua pepe kinapaswa kuwa cha pekee, Akaunti ya barua pepe tayari ikopo kwa {0}"
DocType: Workflow State,retweet,retweet
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Customize...,Customize ...
DocType: Print Format,Align Labels to the Right,Unganisha Lebo kwa Haki
DocType: Assignment Rule,Disabled,Walemavu
DocType: File,Uploaded To Dropbox,Imepakiwa kwenye Dropbox
DocType: Workflow State,eye-close,jicho-karibu
apps/frappe/frappe/integrations/doctype/google_settings/google_settings.js,"For more information, {0}.","Kwa habari zaidi, {0}."
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,Repeats {0},Hurudiwa {0}
DocType: OAuth Provider Settings,OAuth Provider Settings,Mipangilio ya Msaidizi wa OAuth
DocType: Review Level,Review Points,Maoni ya Mapitio
DocType: Workflow Document State,Workflow Action is not created for optional states,Kitendo cha Utendakazi haikuundwa kwa majimbo ya hiari
DocType: Address,City/Town,Mji / Mji
DocType: Data Migration Connector,Connector Name,Jina la Connector
DocType: Address,Is Your Company Address,Ni Anwani ya Kampuni Yako
DocType: Energy Point Log,Social,Kijamii
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not create Calendar for {0}, error code {1}.","Kalenda ya Google - Haikuweza kuunda kalenda ya {0}, nambari ya makosa {1}."
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Editing Row,Rimu ya Kuhariri
DocType: Workflow Action Master,Workflow Action Master,Kazi ya Kazi ya Workflow
DocType: Custom Field,Field Type,Aina ya Shamba
apps/frappe/frappe/utils/data.py,only.,tu.
DocType: Route History,Route History,Historia ya Njia
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Give Review Points,Toa Hoja za Mapitio
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Calendar - Could not insert contact in Google Contacts {0}, error code {1}.","Kalenda ya Google - Haikuweza kuingiza anwani kwenye Anwani za Google {0}, nambari ya makosa {1}."
