apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Ir pieejamas jaunas {} izlaidumi šādām lietotnēm
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit to add content,"Labot, lai pievienotu saturu"
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Languages,izvēlieties valodas
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,Card Details,Kartes detaļas
apps/frappe/frappe/__init__.py,No permission for {0},Nav atļaujas par {0}
DocType: DocType,Advanced,Uzlabots
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Seems API Key or API Secret is wrong !!!,"Šķiet, API atslēga vai API Secret ir nepareizi !!!"
apps/frappe/frappe/templates/emails/auto_reply.html,Reference: {0} {1},Atsauce: {0} {1}
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Mrs,kundze
DocType: File,Attached To Name,Pievienots nosaukums
DocType: Address,Address Type,Adrese Īpašuma tips
apps/frappe/frappe/email/receive.py,Invalid User Name or Support Password. Please rectify and try again.,"Invalid Lietotāja vārds vai Support paroli. Lūdzu, labot un mēģiniet vēlreiz."
DocType: Email Account,Yahoo Mail,Yahoo Mail
apps/frappe/frappe/email/doctype/notification/notification.py,Error in Notification,Kļūda paziņojumā
DocType: Access Log,Log Data,Žurnāla dati
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Madam,kundze
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Criticize,Kritizējiet
apps/frappe/frappe/desk/page/activity/activity_row.html,Updated {0}: {1},Atjaunots {0}: {1}
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Master,Meistars
DocType: DocType,User Cannot Create,Lietotājs nevar izveidot
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Successfully Done,Veiksmīgi pabeigts
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox access is approved!,Dropbox piekļuve ir apstiprināts!
DocType: Customize Form,Enter Form Type,Ievadiet veidlapu veids
DocType: Google Drive,Authorize Google Drive Access,Autorizējiet piekļuvi Google diskam
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Missing parameter Kanban Board Name,Trūkst parametra Kanban valdes nosaukuma
apps/frappe/frappe/public/js/frappe/list/list_sidebar_stat.html,No records tagged.,Nav ierakstu tagged.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Remove Field,noņemt lauks
apps/frappe/frappe/public/js/frappe/request.js,You are not connected to Internet. Retry after sometime.,Jums nav savienojuma ar internetu. Vēlreiz mēģiniet vēlreiz.
apps/frappe/frappe/public/js/frappe/form/form.js,"Allowing DocType, DocType. Be careful!","Ļaujot DOCTYPE, DOCTYPE. Esiet uzmanīgi!"
apps/frappe/frappe/config/core.py,"Customized Formats for Printing, Email","Nestandarta formāti drukāšanai, E-pasts"
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Sum of {0},{0} summa
apps/frappe/frappe/public/js/frappe/desk.js,Updated To New Version,Atjaunots uz jauno versiju
DocType: Custom Field,Depends On,Atkarīgs On
DocType: Kanban Board Column,Green,Zaļš
DocType: Custom DocPerm,Additional Permissions,Papildu atļaujas
DocType: Email Account,Always use Account's Email Address as Sender,"Vienmēr izmantojiet konta e-pasta adresi, kā sūtītājs"
apps/frappe/frappe/templates/includes/comments/comments.html,Login to comment,"Ienāciet, lai komentētu"
apps/frappe/frappe/core/doctype/data_import/importer.py,Start entering data below this line,Sākt datu ievadīšanai zem šīs līnijas
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,changed values for {0},maiņa vērtības {0}
apps/frappe/frappe/email/doctype/email_account/email_account.py,"Email ID must be unique, Email Account already exists \
				for {0}","E-pasta ID ir unikāls, e-pasta konts jau eksistē \ for {0}"
DocType: Workflow State,retweet,retweet
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Customize...,Pielāgot ...
DocType: Print Format,Align Labels to the Right,Izlīdziniet iezīmes uz labo pusi
DocType: Assignment Rule,Disabled,Invalīdiem
DocType: File,Uploaded To Dropbox,Augšupielādēts uz Dropbox
DocType: Workflow State,eye-close,eye-close
apps/frappe/frappe/integrations/doctype/google_settings/google_settings.js,"For more information, {0}.","Lai iegūtu vairāk informācijas, {0}."
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,Repeats {0},Atkārtojas {0}
DocType: OAuth Provider Settings,OAuth Provider Settings,OAuth sniedzējs iestatījumi
DocType: Review Level,Review Points,Pārskata punkti
DocType: Workflow Document State,Workflow Action is not created for optional states,Darbplūsmas darbība nav izveidota izvēles stāvokļiem
DocType: Address,City/Town,City / Town
DocType: Data Migration Connector,Connector Name,Savienotāja nosaukums
DocType: Address,Is Your Company Address,Vai Jūsu uzņēmuma adrese
DocType: Energy Point Log,Social,Sociālais
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not create Calendar for {0}, error code {1}.","Google kalendārs - nevarēja izveidot kalendāru {0}, kļūdas kods {1}."
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Editing Row,Labot ierakstu
DocType: Workflow Action Master,Workflow Action Master,Workflow Action Master
DocType: Custom Field,Field Type,Lauks Type
apps/frappe/frappe/utils/data.py,only.,tikai.
DocType: Route History,Route History,Maršruta vēsture
apps/frappe/frappe/social/doctype/energy_point_settings/energy_point_settings.js,Give Review Points,Piešķiriet pārskatīšanas punktus
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Calendar - Could not insert contact in Google Contacts {0}, error code {1}.","Google kalendārs - nevarēja ievietot kontaktpersonu pakalpojumā Google kontaktpersonas {0}, kļūdas kods {1}."
apps/frappe/frappe/core/doctype/user/user.py,OTP secret can only be reset by the Administrator.,OTP noslēpumu var atiestatīt tikai administrators.
apps/frappe/frappe/utils/password_strength.py,Avoid years that are associated with you.,"Izvairieties gadus, kas ir saistīti ar jums."
apps/frappe/frappe/config/users_and_permissions.py,Restrict user for specific document,Ierobežot lietotāju konkrētam dokumentam
DocType: GSuite Templates,GSuite Templates,GSuite Veidnes
apps/frappe/frappe/utils/goal.py,Goal,Mērķis
apps/frappe/frappe/email/receive.py,Invalid Mail Server. Please rectify and try again.,"Nederīga Mail Server. Lūdzu, labot un mēģiniet vēlreiz."
DocType: DocField,"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","Saites, ievadiet DOCTYPE kā diapazonā. Par Select, ievadiet iespēju sarakstu, katra jaunā rindā."
DocType: Workflow State,film,filma
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Sync Calendar,Sinhronizēt kalendāru
apps/frappe/frappe/model/db_query.py,No permission to read {0},"Nav atļaujas, lai izlasītu {0}"
apps/frappe/frappe/config/desktop.py,Tools,Darbarīki
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Include indentation,Iekļaujiet ievilkumu
apps/frappe/frappe/utils/password_strength.py,Avoid recent years.,Izvairieties no pēdējos gados.
apps/frappe/frappe/templates/includes/login/login.js,Verification,Pārbaude
apps/frappe/frappe/utils/nestedset.py,Multiple root nodes not allowed.,Vairāki sakņu mezgli nav atļauta.
DocType: Note,"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","Ja iespējots, lietotāji tiks paziņots katru reizi, kad viņi ienāktu. Ja nav iespējots, lietotāji tiks paziņots tikai vienu reizi."
DocType: Note,"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","Ja iespējots, lietotāji tiks paziņots katru reizi, kad viņi ienāktu. Ja nav iespējots, lietotāji tiks paziņots tikai vienu reizi."
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid {0} condition,Nederīgs {0} nosacījums
DocType: OAuth Client,"If checked, users will not see the Confirm Access dialog.","Ja ieslēgts, lietotāji neredzēs Apstiprināt Access dialogu."
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,"tag name..., e.g. #tag","birkas nosaukums ..., piem., # tags"
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Keyboard Shortcuts,Tastatūras īsceļi
DocType: Post,Comments,Komentāri
apps/frappe/frappe/public/js/frappe/dom.js,Confirm,Apstiprināt
apps/frappe/frappe/public/js/frappe/desk.js,Authenticating...,Autentificēšana ...
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Collapse All,Sakļaut visu
apps/frappe/frappe/www/login.html,Forgot Password?,Aizmirsi paroli?
DocType: System Settings,yyyy-mm-dd,gggg-mm-dd
apps/frappe/frappe/desk/report/todo/todo.py,ID,ID
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Server Error,servera kļūda
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,See all past reports.,Skatīt visus iepriekšējos pārskatus.
apps/frappe/frappe/email/doctype/email_account/email_account.py,Login Id is required,Login ID ir nepieciešama
DocType: Website Slideshow,Website Slideshow,Mājas lapa Slideshow
apps/frappe/frappe/core/page/dashboard/dashboard.js,No Data,Nav datu
DocType: Website Settings,"Link that is the website home page. Standard Links (index, login, products, blog, about, contact)","Saite, kas ir mājas lapā mājas lapā. Standarta Links (indekss, login, produkti, blog, apmēram, kontaktu)"
apps/frappe/frappe/email/doctype/email_account/email_account.py,Authentication failed while receiving emails from Email Account {0}. Message from server: {1},Autentifikācija neizdevās saņemot e-pastus no e-pasta konta {0}. Ziņojums no servera: {1}
DocType: User,Banner Image,Banner Image
DocType: Custom Field,Custom Field,Custom Field
apps/frappe/frappe/email/doctype/notification/notification.py,Please specify which date field must be checked,"Lūdzu, norādiet, kura datuma laukā jāpārbauda"
DocType: Custom DocPerm,Set User Permissions,Noteikt lietotāja atļaujas
DocType: Email Account,Email Account Name,E-pasta konta nosaukums
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Something went wrong while generating dropbox access token. Please check error log for more details.,"Radās problēma, vienlaikus radot Nomestuves piekļuves pilnvara. Lūdzu, pārbaudiet kļūdas žurnālu, lai saņemtu sīkāku informāciju."
DocType: File,old_parent,old_parent
apps/frappe/frappe/config/desk.py,"Newsletters to contacts, leads.","Biļeteni uz kontaktiem, rezultātā."
DocType: Email Account,"e.g. ""Support"", ""Sales"", ""Jerry Yang""","piemēram, ""Support"", ""Pārdošanas"", ""Jerry Yang"""
apps/frappe/frappe/twofactor.py,Incorrect Verification code,Nepareizs verifikācijas kods
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts Integration is disabled.,Google kontaktpersonu integrācija ir atspējota.
DocType: Assignment Rule,Description,Apraksts
DocType: Print Settings,Repeat Header and Footer in PDF,Atkārtojiet Galvene un kājene PDF formātā
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Failure,Neveiksme
DocType: Address Template,Is Default,Vai Default
DocType: Data Migration Connector,Connector Type,Savienotāju tips
apps/frappe/frappe/desk/doctype/kanban_board/kanban_board.py,Column Name cannot be empty,Kolonnas nosaukums nedrīkst būt tukšs
apps/frappe/frappe/email/doctype/email_account/email_account.py,Error while connecting to email account {0},"Pievienojot savienojumu ar e-pasta kontu, radās kļūda {0}"
DocType: Workflow State,fast-forward,ātri uz priekšu
DocType: Communication,Communication,Sakari
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,"Check columns to select, drag to set order.","Pārbaudiet kolonnas, lai atlasītu, velciet noteikt kārtību."
apps/frappe/frappe/templates/emails/new_message.html,Login and view in Browser,Piesakieties un skatieties pārlūkprogrammā
apps/frappe/frappe/core/doctype/page/page.js,Go to {0} Page,Dodieties uz {0} lapu
DocType: LDAP Settings,Password for Base DN,Parole Base DN
apps/frappe/frappe/core/doctype/version/version_view.html,Table Field,galda Field
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Columns based on,"Kolonnas, pamatojoties uz"
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Importing {0} of {1}, {2}","Tiek importēts {0} no {1}, {2}"
DocType: Workflow State,move,pārvietot
apps/frappe/frappe/model/document.py,Action Failed,darbība neizdevās
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For User,lietotājam
DocType: View Log,View log,Skatīt žurnālu
DocType: Address,Assam,Assam
apps/frappe/frappe/public/js/frappe/file_uploader/WebLink.vue,← Back to upload files,"← Atpakaļ, lai augšupielādētu failus"
apps/frappe/frappe/email/doctype/email_domain/email_domain.py,Outgoing email account not correct,Izejošais e-pasta konts nav pareizs
DocType: Transaction Log,Chaining Hash,Chaining Hash
apps/frappe/frappe/contacts/doctype/contact/contact.py,Please set Email Address,Lūdzu iestatīt e-pasta adresi
DocType: User,"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop","Ja lietotājs ir kāda loma pārbauda, tad lietotājs kļūst par &quot;sistēmas lietotājs&quot;. &quot;Sistēmas lietotājs&quot; ir piekļuve darbvirsmas"
DocType: System Settings,Date and Number Format,Datums un numurs Format
apps/frappe/frappe/model/document.py,one of,viens no
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; Customize Form,Iestatīšana&gt; Pielāgot veidlapu
apps/frappe/frappe/public/js/frappe/desk.js,Checking one moment,vienu brīdi Pārbaude
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Show Tags,Rādīt birkas
DocType: DocField,HTML Editor,HTML redaktors
DocType: System Settings,"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","Ja Piesakies Stingra Lietotāja atļauja tiek pārbaudīta un lietotāja atļauja tiek definēta DOCTYPE lietotājs, tad visi dokumenti, kur vērtība saites ir tukšs, netiks rādīta šim lietotājam"
DocType: Address,Billing,Norēķinu
DocType: Email Queue,Not Sent,Nav nosūtīts
DocType: Web Form,Actions,Darbības
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup &gt; User,Iestatīšana&gt; Lietotājs
DocType: Workflow State,align-justify,saskaņot-pamatot
DocType: User,Middle Name (Optional),Middle Name (pēc izvēles)
apps/frappe/frappe/public/js/frappe/request.js,Not Permitted,Nav atļauts
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,No Google Calendar Event to sync.,Nav sinhronizējama Google kalendāra notikuma.
apps/frappe/frappe/public/js/frappe/ui/field_group.js,Following fields have missing values:,Šādi lauki ir trūkstošo vērtību:
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,via automatic rule {0} on {1},izmantojot {0} automātisko noteikumu {0}
apps/frappe/frappe/core/report/transaction_log_report/transaction_log_report.py,First Transaction,Pirmais darījums
apps/frappe/frappe/app.py,You do not have enough permissions to complete the action,"Jums nav pietiekamu tiesību, lai pabeigtu šo darbību"
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Single DocTypes cannot be customized.,Atsevišķus DocTypes nevar pielāgot.
